##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_2_IDT8_UDI_024_i7-IDT8_UDI_024_i5_6797-RN-0001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	363012251
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.17139791791765	37.0	37.0	37.0	25.0	37.0
2	35.43734537763575	37.0	37.0	37.0	37.0	37.0
3	35.49968364015351	37.0	37.0	37.0	37.0	37.0
4	35.54866722941535	37.0	37.0	37.0	37.0	37.0
5	35.59867349215165	37.0	37.0	37.0	37.0	37.0
6	35.59474721694723	37.0	37.0	37.0	37.0	37.0
7	35.5907360713289	37.0	37.0	37.0	37.0	37.0
8	35.53587020951532	37.0	37.0	37.0	37.0	37.0
9	35.55525812543445	37.0	37.0	37.0	37.0	37.0
10-14	35.55888755886643	37.0	37.0	37.0	37.0	37.0
15-19	35.563659825904885	37.0	37.0	37.0	37.0	37.0
20-24	35.53074344424811	37.0	37.0	37.0	37.0	37.0
25-29	35.42008547584803	37.0	37.0	37.0	37.0	37.0
30-34	35.35018978353985	37.0	37.0	37.0	37.0	37.0
35-39	35.28521846443139	37.0	37.0	37.0	37.0	37.0
40-44	35.22650590158733	37.0	37.0	37.0	32.2	37.0
45-49	35.18097572965932	37.0	37.0	37.0	27.4	37.0
50-54	35.11244766502384	37.0	37.0	37.0	25.0	37.0
55-59	34.93137597276297	37.0	37.0	37.0	25.0	37.0
60-64	34.89840871899389	37.0	37.0	37.0	25.0	37.0
65-69	34.87326798069964	37.0	37.0	37.0	25.0	37.0
70-74	34.794245391459256	37.0	37.0	37.0	25.0	37.0
75-79	34.714729769271614	37.0	37.0	37.0	25.0	37.0
80-84	34.622091021385394	37.0	37.0	37.0	25.0	37.0
85-89	34.60800906082919	37.0	37.0	37.0	25.0	37.0
90-94	34.50890848364234	37.0	37.0	37.0	25.0	37.0
95-99	34.42781051210308	37.0	37.0	37.0	25.0	37.0
100-104	34.368929105370604	37.0	37.0	37.0	25.0	37.0
105-109	34.23264318646921	37.0	37.0	37.0	25.0	37.0
110-114	34.210593501429784	37.0	37.0	37.0	25.0	37.0
115-119	34.13493047483954	37.0	37.0	37.0	25.0	37.0
120-124	34.04166067717644	37.0	37.0	37.0	25.0	37.0
125-129	33.920220069377216	37.0	37.0	37.0	25.0	37.0
130-134	33.75114904372745	37.0	37.0	37.0	25.0	37.0
135-139	33.712436873652514	37.0	37.0	37.0	25.0	37.0
140-144	33.626418062127605	37.0	37.0	37.0	25.0	37.0
145-149	33.50581690809107	37.0	37.0	37.0	25.0	37.0
150-151	33.10649845809198	37.0	37.0	37.0	18.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1107	55-59	0.16476893581364038
1107	60-64	0.18078035832016326
1107	65-69	0.1474620279212857
1107	70-74	0.1676037523114644
1107	75-79	0.20097982085900412
1107	80-84	0.23652366357164567
1107	85-89	0.18245184162280736
1107	90-94	0.3016879540939712
1107	95-99	0.21892834555696083
1107	100-104	0.3462561217947595
1107	105-109	0.36566128681641175
1107	110-114	0.268630030357663
1107	115-119	0.2944151922065501
1107	120-124	0.3203582666724145
1107	125-129	0.36959450521607096
1107	130-134	0.504584926940197
1107	135-139	0.4073241432443382
1107	140-144	0.43125682201653603
1107	145-149	0.4553013452752168
1107	150-151	0.5568439635702234
1108	1	-0.1545071547301049
1108	2	0.0036062765717161938
1108	3	-0.02330144103769527
1108	4	0.05274399021080711
1108	5	0.03802053982568765
1108	6	-0.05961072294845593
1108	7	-0.025067728357377916
1108	8	0.006315221278804017
1108	9	0.033512910162805554
1108	10-14	0.047500319861626394
1108	15-19	0.07521918955543327
1108	20-24	0.08587608119831458
1108	25-29	0.05089029094264674
1108	30-34	0.05678391899838431
1108	35-39	0.08246342427994335
1108	40-44	0.12315396015196711
1108	45-49	0.10469887697590252
1108	50-54	0.1199396238877597
1108	55-59	0.13805551498499113
1108	60-64	0.18379523358047578
1108	65-69	0.1414087701938982
1108	70-74	0.18375990914930895
1108	75-79	0.18495632737175782
1108	80-84	0.22375865282474194
1108	85-89	0.18790208842843725
1108	90-94	0.27321451261905594
1108	95-99	0.2130199830022761
1108	100-104	0.29988946518992776
1108	105-109	0.3557448545266695
1108	110-114	0.2553912659911006
1108	115-119	0.29268422311964315
1108	120-124	0.3200203030872615
1108	125-129	0.35360883722094627
1108	130-134	0.5231765959220311
1108	135-139	0.39281251873252643
1108	140-144	0.4875524414726655
1108	145-149	0.47688301873917993
1108	150-151	0.5493311137816264
1109	1	-0.10071611822472448
1109	2	0.07039282131421487
1109	3	0.09974340815566052
1109	4	0.07157509325027434
1109	5	0.05510867159847521
1109	6	-0.0030189117983852043
1109	7	0.051252652499954365
1109	8	0.0772292774948724
1109	9	0.05829772160289082
1109	10-14	0.03608960257537319
1109	15-19	0.07466193606912697
1109	20-24	0.09327896421471138
1109	25-29	0.05204258860611333
1109	30-34	0.06291308389724293
1109	35-39	0.10427618620284562
1109	40-44	0.10622924683213597
1109	45-49	0.09346977770785969
1109	50-54	0.11659494595696174
1109	55-59	0.11806675009208334
1109	60-64	0.1696161823018727
1109	65-69	0.14182288047116742
1109	70-74	0.1740394337371498
1109	75-79	0.17889471696241088
1109	80-84	0.24889118217582507
1109	85-89	0.16325304034141652
1109	90-94	0.23902138917987514
1109	95-99	0.15890851286510355
1109	100-104	0.28140573151621595
1109	105-109	0.30027099098872156
1109	110-114	0.2328139611579516
1109	115-119	0.23932523517889592
1109	120-124	0.30521615032107263
1109	125-129	0.33497325155520485
1109	130-134	0.5366642791375327
1109	135-139	0.4077030457281765
1109	140-144	0.3515127098512423
1109	145-149	0.37429806802879995
1109	150-151	0.5314678796189511
1110	1	-0.033609193017362315
1110	2	0.03994608557506041
1110	3	-0.018067717551602414
1110	4	0.06344477979206431
1110	5	0.07694237724901143
1110	6	0.028301182182794093
1110	7	0.08096766991379667
1110	8	0.05775168070938008
1110	9	0.11302569778752058
1110	10-14	0.0507999706296971
1110	15-19	0.06734230474916103
1110	20-24	0.10382365026798368
1110	25-29	0.08766406449597497
1110	30-34	0.07914358151101197
1110	35-39	0.1093333749199914
1110	40-44	0.10018937040578635
1110	45-49	0.11326693969795087
1110	50-54	0.12214268811010953
1110	55-59	0.12488765700021531
1110	60-64	0.20663982852328644
1110	65-69	0.11480869237931302
1110	70-74	0.15627056430367503
1110	75-79	0.22459180771109288
1110	80-84	0.2275729839830518
1110	85-89	0.1687014607037085
1110	90-94	0.2935021332498877
1110	95-99	0.22835992954669848
1110	100-104	0.3271933591120657
1110	105-109	0.3565083405880145
1110	110-114	0.3197535070812947
1110	115-119	0.29825378260925106
1110	120-124	0.3635685237639521
1110	125-129	0.39048219539397877
1110	130-134	0.5753195059567631
1110	135-139	0.41712298985729745
1110	140-144	0.4391028806509496
1110	145-149	0.4487814301124473
1110	150-151	0.5156367199774081
1111	1	-0.08029563896593572
1111	2	-0.014058598585741322
1111	3	-0.02355665128209239
1111	4	0.033090453504883044
1111	5	0.04167447430290139
1111	6	-0.03464767962461224
1111	7	0.017985032277188395
1111	8	0.04288926397408943
1111	9	0.07514985143723862
1111	10-14	0.05541926050293
1111	15-19	0.09963302677924446
1111	20-24	0.09778216058526112
1111	25-29	0.0745634124507859
1111	30-34	0.10944042549155597
1111	35-39	0.10981446743221568
1111	40-44	0.10128403141562359
1111	45-49	0.1291052985410488
1111	50-54	0.17682813216688942
1111	55-59	0.16321268789085508
1111	60-64	0.21720419460040574
1111	65-69	0.19119004016182828
1111	70-74	0.19080623441153222
1111	75-79	0.2712814429864139
1111	80-84	0.2745377542182723
1111	85-89	0.21519363272108905
1111	90-94	0.3449776560265434
1111	95-99	0.2770791586616852
1111	100-104	0.3516930285302706
1111	105-109	0.3798528543328601
1111	110-114	0.3429612840209515
1111	115-119	0.3248599694458605
1111	120-124	0.3850034534707021
1111	125-129	0.3852129488249858
1111	130-134	0.5844760060075771
1111	135-139	0.44906622386575634
1111	140-144	0.4913759807027631
1111	145-149	0.5003397095073083
1111	150-151	0.6091198529925279
1112	1	0.02465729580278264
1112	2	0.11221733540533307
1112	3	0.09514352495653355
1112	4	0.07078716316841849
1112	5	0.0830379735040978
1112	6	0.05266360841835649
1112	7	0.0965281504956792
1112	8	0.12298265899362093
1112	9	0.09563779019872243
1112	10-14	0.0955906588717923
1112	15-19	0.09736312471159891
1112	20-24	0.12594832259142663
1112	25-29	0.11101600343960172
1112	30-34	0.1145380737528896
1112	35-39	0.1444523379032816
1112	40-44	0.16049450560466738
1112	45-49	0.15370974951567007
1112	50-54	0.1797732517409898
1112	55-59	0.17418309521452358
1112	60-64	0.22855475086979737
1112	65-69	0.23549038555934487
1112	70-74	0.1868261402854543
1112	75-79	0.27534994524828704
1112	80-84	0.27573247843051973
1112	85-89	0.21641135264756883
1112	90-94	0.3232694423743965
1112	95-99	0.26726045256049247
1112	100-104	0.35432554996005194
1112	105-109	0.3899558119258586
1112	110-114	0.33434113133888843
1112	115-119	0.34101736986592357
1112	120-124	0.409124007601406
1112	125-129	0.4080524070118017
1112	130-134	0.5193495429643704
1112	135-139	0.44846613873638574
1112	140-144	0.4915216097738764
1112	145-149	0.46573100797309763
1112	150-151	0.5704723709011716
1113	1	-0.08716259529128934
1113	2	0.014156526863345675
1113	3	0.018382571205904696
1113	4	0.04314590998876611
1113	5	0.09900739371460077
1113	6	-0.012349715695037844
1113	7	0.09399516206081415
1113	8	0.10018823426034373
1113	9	0.08117597637741625
1113	10-14	0.09658355640933536
1113	15-19	0.08645830320253367
1113	20-24	0.129535306495292
1113	25-29	0.08843105795687478
1113	30-34	0.12251327175410154
1113	35-39	0.15050983621235758
1113	40-44	0.1446812991908928
1113	45-49	0.1606478207655826
1113	50-54	0.15815680638746699
1113	55-59	0.19818177379799806
1113	60-64	0.22888028995161136
1113	65-69	0.2390448342376672
1113	70-74	0.20463829414713786
1113	75-79	0.3084070095766762
1113	80-84	0.3247107964277163
1113	85-89	0.26330880265896894
1113	90-94	0.3967813957019928
1113	95-99	0.30350294302475334
1113	100-104	0.37523429373709405
1113	105-109	0.4401591093438313
1113	110-114	0.3826361081649381
1113	115-119	0.39542036110488255
1113	120-124	0.42559374274897976
1113	125-129	0.47273086780079865
1113	130-134	0.519841512298072
1113	135-139	0.4860929793188262
1113	140-144	0.5529399159299118
1113	145-149	0.5659814314493232
1113	150-151	0.6657392033002978
1114	1	0.04898804852039973
1114	2	0.027826031211901636
1114	3	0.12062464151960484
1114	4	0.023795735356642922
1114	5	0.07653552446793555
1114	6	-1.1928331274901893E-4
1114	7	0.03384364686321817
1114	8	0.08775441981418197
1114	9	0.08996699709171452
1114	10-14	0.09899157607350162
1114	15-19	0.09590246175544337
1114	20-24	0.10922671639318793
1114	25-29	0.12299385473674107
1114	30-34	0.12478802161715663
1114	35-39	0.1638239871606757
1114	40-44	0.15059067399397463
1114	45-49	0.15723677033039962
1114	50-54	0.19751212619078728
1114	55-59	0.210492892944238
1114	60-64	0.22935412472955363
1114	65-69	0.21249162202234118
1114	70-74	0.19469041619954908
1114	75-79	0.3461643465609541
1114	80-84	0.3080769885421617
1114	85-89	0.24137420901094941
1114	90-94	0.36870166000389304
1114	95-99	0.33138545540889197
1114	100-104	0.3899884654801369
1114	105-109	0.4038741711200302
1114	110-114	0.3717698204587947
1114	115-119	0.36701966413843934
1114	120-124	0.40902799274890356
1114	125-129	0.430879235218093
1114	130-134	0.546944046959922
1114	135-139	0.5450337754798795
1114	140-144	0.5611796118886687
1114	145-149	0.5370857697771072
1114	150-151	0.6814604647799243
1115	1	-0.009258769617744633
1115	2	0.16108861516742934
1115	3	0.12514620588603975
1115	4	0.16306237739049578
1115	5	0.0914265725793939
1115	6	0.061174087357159124
1115	7	0.08665279974017182
1115	8	0.1565723581596572
1115	9	0.17496940307399456
1115	10-14	0.1407724985630523
1115	15-19	0.13865007259190065
1115	20-24	0.16730444268647204
1115	25-29	0.12602035511488907
1115	30-34	0.1581464378643318
1115	35-39	0.17519831902018979
1115	40-44	0.1746550324050773
1115	45-49	0.20072770012083652
1115	50-54	0.19664276405916326
1115	55-59	0.22021132394074527
1115	60-64	0.2585229919451777
1115	65-69	0.28574788078491054
1115	70-74	0.23025743614974914
1115	75-79	0.3878888603675179
1115	80-84	0.3638938790351247
1115	85-89	0.2525730051652957
1115	90-94	0.4410442058009636
1115	95-99	0.34253515093739395
1115	100-104	0.40386965553571486
1115	105-109	0.4310306278292373
1115	110-114	0.40869098714964736
1115	115-119	0.3722246357913974
1115	120-124	0.43834401266905587
1115	125-129	0.5072218253747707
1115	130-134	0.592299305705204
1115	135-139	0.5493180774926003
1115	140-144	0.5332593956543121
1115	145-149	0.5512482138953345
1115	150-151	0.6593457074321165
1116	1	0.060879080063422464
1116	2	0.1440905675015074
1116	3	0.034470053337287254
1116	4	0.1093800586569671
1116	5	0.09998875020558984
1116	6	0.02717977048716591
1116	7	0.05305471190309419
1116	8	0.09223179120466796
1116	9	0.09003551132163068
1116	10-14	0.1010069773500959
1116	15-19	0.10894254297204498
1116	20-24	0.11902056760013124
1116	25-29	0.1283233135628592
1116	30-34	0.11364295938921032
1116	35-39	0.156653235233307
1116	40-44	0.15468118143615328
1116	45-49	0.1547073776741783
1116	50-54	0.2037568371037608
1116	55-59	0.20396644873185465
1116	60-64	0.2055819312008751
1116	65-69	0.2512569413243426
1116	70-74	0.23276568060823877
1116	75-79	0.3491700142355185
1116	80-84	0.3314493334377673
1116	85-89	0.2498389966280925
1116	90-94	0.40524476978678337
1116	95-99	0.35205784023467146
1116	100-104	0.3680256966492337
1116	105-109	0.4237809991965946
1116	110-114	0.3938735593814471
1116	115-119	0.36773442439631054
1116	120-124	0.4199578129834478
1116	125-129	0.4635925749613534
1116	130-134	0.5347811563181466
1116	135-139	0.5073559400375629
1116	140-144	0.564066603424088
1116	145-149	0.5268525205106016
1116	150-151	0.6772888665160863
1117	1	0.005700503719623384
1117	2	0.1231426635824846
1117	3	0.11288016963854375
1117	4	0.09713245455403552
1117	5	0.05430405252186432
1117	6	0.0765418545612846
1117	7	0.09373440291167157
1117	8	0.10714601304447768
1117	9	0.19137707731697873
1117	10-14	0.141657854318197
1117	15-19	0.13099494933448597
1117	20-24	0.14462492291147555
1117	25-29	0.15202655006799404
1117	30-34	0.1781808202032451
1117	35-39	0.20571719423213608
1117	40-44	0.18140005091782996
1117	45-49	0.16549907231853922
1117	50-54	0.2285192062717485
1117	55-59	0.2422571411212786
1117	60-64	0.23407647483225702
1117	65-69	0.2951062363079302
1117	70-74	0.32489771325340655
1117	75-79	0.370623190648665
1117	80-84	0.35969213097382635
1117	85-89	0.3189083881679835
1117	90-94	0.4304192765047361
1117	95-99	0.4011971401616137
1117	100-104	0.40091578431989205
1117	105-109	0.4015663976272492
1117	110-114	0.4103433543052759
1117	115-119	0.41391986535223424
1117	120-124	0.4761322229120637
1117	125-129	0.4849063628111594
1117	130-134	0.5814316749528388
1117	135-139	0.507737161273802
1117	140-144	0.6099549808129368
1117	145-149	0.6023728408079378
1117	150-151	0.7218408528748128
1118	1	0.0759564976657856
1118	2	0.10293850774559132
1118	3	0.10517825841406392
1118	4	0.06575283241872398
1118	5	0.13911112884354537
1118	6	0.06463775473279298
1118	7	0.10824928985264393
1118	8	0.13001743192084803
1118	9	0.12070391189634933
1118	10-14	0.10913317395788624
1118	15-19	0.13299714009770724
1118	20-24	0.12877195255526885
1118	25-29	0.14874170318300628
1118	30-34	0.14902094261927346
1118	35-39	0.17909895331462877
1118	40-44	0.16837222005864305
1118	45-49	0.16811145343638856
1118	50-54	0.21300688560279468
1118	55-59	0.19734955497008855
1118	60-64	0.22082610315538176
1118	65-69	0.26935468990042466
1118	70-74	0.25810137287210466
1118	75-79	0.33024123376360137
1118	80-84	0.31293915432510744
1118	85-89	0.2490270408576407
1118	90-94	0.40335907126387127
1118	95-99	0.3779016034346654
1118	100-104	0.33062188477668997
1118	105-109	0.38242558657147896
1118	110-114	0.4085928585093086
1118	115-119	0.4110612751799394
1118	120-124	0.4678751823837999
1118	125-129	0.4898152531415363
1118	130-134	0.5183878879749955
1118	135-139	0.47226902946508886
1118	140-144	0.5540590582577423
1118	145-149	0.5742705483117518
1118	150-151	0.6560901300496269
1119	1	0.004882345229319185
1119	2	0.08815198622023246
1119	3	0.09568941826709221
1119	4	0.06957649279146239
1119	5	0.09160204229273461
1119	6	0.06468096205419016
1119	7	0.07881486632292223
1119	8	0.12457568467142721
1119	9	0.10426400134974756
1119	10-14	0.10732407763825336
1119	15-19	0.10482695940984854
1119	20-24	0.11848256737521723
1119	25-29	0.12012962680257999
1119	30-34	0.14005204502151258
1119	35-39	0.15952369024456203
1119	40-44	0.17196245165786195
1119	45-49	0.18629998132635706
1119	50-54	0.19842576805632461
1119	55-59	0.23688793548225107
1119	60-64	0.22173855999077574
1119	65-69	0.24358594682816204
1119	70-74	0.2689874813079527
1119	75-79	0.27506099236884296
1119	80-84	0.2846971331316652
1119	85-89	0.24424415656888243
1119	90-94	0.3414468846739567
1119	95-99	0.33322712087086614
1119	100-104	0.30172107759457845
