##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_2_IDT8_UDI_031_i7-IDT8_UDI_031_i5_6797-RN-0008.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	355566227
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.34412302606007	37.0	37.0	37.0	37.0	37.0
2	35.6124166117723	37.0	37.0	37.0	37.0	37.0
3	35.699899355176946	37.0	37.0	37.0	37.0	37.0
4	35.72803854906051	37.0	37.0	37.0	37.0	37.0
5	35.779303370114505	37.0	37.0	37.0	37.0	37.0
6	35.777624836118086	37.0	37.0	37.0	37.0	37.0
7	35.77620225162723	37.0	37.0	37.0	37.0	37.0
8	35.724860907557456	37.0	37.0	37.0	37.0	37.0
9	35.744422177644	37.0	37.0	37.0	37.0	37.0
10-14	35.74672127564016	37.0	37.0	37.0	37.0	37.0
15-19	35.754986479635484	37.0	37.0	37.0	37.0	37.0
20-24	35.72531067187098	37.0	37.0	37.0	37.0	37.0
25-29	35.62357879281937	37.0	37.0	37.0	37.0	37.0
30-34	35.56101384398355	37.0	37.0	37.0	37.0	37.0
35-39	35.50117491614297	37.0	37.0	37.0	37.0	37.0
40-44	35.4485705077946	37.0	37.0	37.0	37.0	37.0
45-49	35.408563221050805	37.0	37.0	37.0	37.0	37.0
50-54	35.344273380047426	37.0	37.0	37.0	37.0	37.0
55-59	35.178674440303354	37.0	37.0	37.0	29.8	37.0
60-64	35.14908268889103	37.0	37.0	37.0	25.0	37.0
65-69	35.12584850247883	37.0	37.0	37.0	25.0	37.0
70-74	35.053297618730255	37.0	37.0	37.0	25.0	37.0
75-79	34.980719891037346	37.0	37.0	37.0	25.0	37.0
80-84	34.89475606129488	37.0	37.0	37.0	25.0	37.0
85-89	34.88119000852125	37.0	37.0	37.0	25.0	37.0
90-94	34.78983879816009	37.0	37.0	37.0	25.0	37.0
95-99	34.71339396415734	37.0	37.0	37.0	25.0	37.0
100-104	34.65859208895	37.0	37.0	37.0	25.0	37.0
105-109	34.531137703356734	37.0	37.0	37.0	25.0	37.0
110-114	34.50981535937608	37.0	37.0	37.0	25.0	37.0
115-119	34.43730300684604	37.0	37.0	37.0	25.0	37.0
120-124	34.348388481226586	37.0	37.0	37.0	25.0	37.0
125-129	34.23292268700199	37.0	37.0	37.0	25.0	37.0
130-134	34.07375683686629	37.0	37.0	37.0	25.0	37.0
135-139	34.03340475922085	37.0	37.0	37.0	25.0	37.0
140-144	33.94861315160847	37.0	37.0	37.0	25.0	37.0
145-149	33.831968723508716	37.0	37.0	37.0	25.0	37.0
150-151	33.45131135865724	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1105	7	0.01932233202916933
1105	8	0.02234122902065394
1105	9	0.012010231346621936
1105	10-14	0.03417955936995298
1105	15-19	0.043998463950991606
1105	20-24	0.046038808280236765
1105	25-29	0.027240021792565017
1105	30-34	0.05435507958309671
1105	35-39	0.06941937641409623
1105	40-44	0.07375023390140001
1105	45-49	0.0733080636469765
1105	50-54	0.11463032863726852
1105	55-59	0.14637377140709162
1105	60-64	0.12830482368661222
1105	65-69	0.1481872729476308
1105	70-74	0.1633691272476696
1105	75-79	0.17440437257526042
1105	80-84	0.2348675367002926
1105	85-89	0.19225418952292728
1105	90-94	0.24221172689591697
1105	95-99	0.2047619114779593
1105	100-104	0.290967770083995
1105	105-109	0.3215020368328183
1105	110-114	0.25298907050967756
1105	115-119	0.26498620484217383
1105	120-124	0.2724723290826958
1105	125-129	0.3585799432425958
1105	130-134	0.44414266253671286
1105	135-139	0.3993448425650712
1105	140-144	0.4046932452572136
1105	145-149	0.40169326961079577
1105	150-151	0.5517232928932074
1106	1	-0.08539882741127514
1106	2	0.0255826823036287
1106	3	0.0029202606996889813
1106	4	0.01528397271771098
1106	5	0.008435631882115047
1106	6	-0.018631564608483586
1106	7	-0.0232478245661909
1106	8	0.09679803686425714
1106	9	0.0426980587206387
1106	10-14	0.04494695824137551
1106	15-19	0.010214792864182698
1106	20-24	0.06033984049071961
1106	25-29	0.027775997702335076
1106	30-34	0.03712724629367159
1106	35-39	0.061726059663833155
1106	40-44	0.08606550692828563
1106	45-49	0.08644457568331632
1106	50-54	0.08931580903970371
1106	55-59	0.13603741531127156
1106	60-64	0.13927928040094883
1106	65-69	0.1319028450398818
1106	70-74	0.15189675753354948
1106	75-79	0.1847007323915406
1106	80-84	0.20406649321002845
1106	85-89	0.154156726821995
1106	90-94	0.24623231199418427
1106	95-99	0.1676901005189677
1106	100-104	0.27046979526165416
1106	105-109	0.2611759527396984
1106	110-114	0.20929717742441056
1106	115-119	0.22868694345699225
1106	120-124	0.24962744520070856
1106	125-129	0.3178288825836262
1106	130-134	0.41335915843277604
1106	135-139	0.3337949728725391
1106	140-144	0.3912140104534174
1106	145-149	0.4335968819053875
1106	150-151	0.561540824390292
1107	1	-0.10584592182186014
1107	2	7.531573711716533E-4
1107	3	-0.02726096171205228
1107	4	-0.006076755555049829
1107	5	0.0024235391218496716
1107	6	-0.034294791494453136
1107	7	-0.006942029234814129
1107	8	0.06036228556927625
1107	9	0.025370437506289534
1107	10-14	0.01854966073740627
1107	15-19	0.029065235993158467
1107	20-24	0.04204896188539209
1107	25-29	0.024316933368339733
1107	30-34	0.03186784824843869
1107	35-39	0.052841050691156966
1107	40-44	0.08002021956475147
1107	45-49	0.07064453685929806
1107	50-54	0.07120435974120909
1107	55-59	0.10157159893387302
1107	60-64	0.09569357522366317
1107	65-69	0.10749641212423455
1107	70-74	0.1322129131570975
1107	75-79	0.12751118755674185
1107	80-84	0.19423669262702248
1107	85-89	0.11256820937818901
1107	90-94	0.24600773445310864
1107	95-99	0.15630270320107087
1107	100-104	0.25282081039181037
1107	105-109	0.28284718019052235
1107	110-114	0.19803017584434457
1107	115-119	0.180816758975908
1107	120-124	0.22677981082608056
1107	125-129	0.26149425751454203
1107	130-134	0.42113154890040505
1107	135-139	0.3188548442833863
1107	140-144	0.3251805522002442
1107	145-149	0.36316926225946133
1107	150-151	0.45836498257522607
1108	1	-0.1518184196188841
1108	2	0.023996203911494263
1108	3	-0.06377953611710296
1108	4	0.03826331088278323
1108	5	0.031134855822052998
1108	6	-0.012132904676526834
1108	7	0.004979054772149993
1108	8	0.0063877364421003335
1108	9	0.025301980220433506
1108	10-14	0.05932394480660008
1108	15-19	0.04737350566074383
1108	20-24	0.06133488115548147
1108	25-29	0.03582757261311542
1108	30-34	0.05152738389595868
1108	35-39	0.08735170002058368
1108	40-44	0.07647398976070718
1108	45-49	0.0977412183161519
1108	50-54	0.09237101964546923
1108	55-59	0.12189847997588288
1108	60-64	0.14145948611575676
1108	65-69	0.12307579722327233
1108	70-74	0.15845615822394876
1108	75-79	0.17885713479909526
1108	80-84	0.18279023823244245
1108	85-89	0.12603507781476964
1108	90-94	0.22854511357152063
1108	95-99	0.17699789988287762
1108	100-104	0.2664631938625135
1108	105-109	0.29610129324623813
1108	110-114	0.24195798376524635
1108	115-119	0.24459121436129294
1108	120-124	0.28319063891594
1108	125-129	0.34238880824332085
1108	130-134	0.4648700055288515
1108	135-139	0.3845364594346705
1108	140-144	0.4180630027858214
1108	145-149	0.4145113354029135
1108	150-151	0.4601171647599145
1109	1	-0.1155463940303818
1109	2	-0.006097625422825104
1109	3	-7.342819362889941E-4
1109	4	0.031019325591024938
1109	5	-0.023818527175102133
1109	6	-0.006302698547024477
1109	7	-0.007711318236154341
1109	8	0.026086040875732408
1109	9	0.04151382494062261
1109	10-14	0.049806057082967925
1109	15-19	0.04299638914826431
1109	20-24	0.04008528153878643
1109	25-29	0.038529525912608165
1109	30-34	0.02404272465786761
1109	35-39	0.06349826313321927
1109	40-44	0.08728484789408242
1109	45-49	0.07492883514157
1109	50-54	0.09462737425835144
1109	55-59	0.06231242879975696
1109	60-64	0.11569353761247214
1109	65-69	0.12176362349437397
1109	70-74	0.13335032870844543
1109	75-79	0.15144283518839075
1109	80-84	0.2085053228978353
1109	85-89	0.1360257406451737
1109	90-94	0.1879525583178676
1109	95-99	0.1375649547242972
1109	100-104	0.22821078664771477
1109	105-109	0.24702847837916408
1109	110-114	0.16802737381051713
1109	115-119	0.21491675319779802
1109	120-124	0.25208592186677947
1109	125-129	0.29288021630514294
1109	130-134	0.42242523821801825
1109	135-139	0.3457154834221754
1109	140-144	0.34236236842774304
1109	145-149	0.3415700188786559
1109	150-151	0.44892192579121826
1110	1	-0.03430411331909511
1110	2	0.002174101220788316
1110	3	0.002520754615531473
1110	4	0.022989177735070143
1110	5	0.02201819910299463
1110	6	0.009156936162433738
1110	7	0.025176761062361663
1110	8	0.022333769739105946
1110	9	0.05805003805248532
1110	10-14	0.043867166059989415
1110	15-19	0.04402627301202955
1110	20-24	0.07059397750489182
1110	25-29	0.07473623430382048
1110	30-34	0.05668009887376968
1110	35-39	0.08217325320169522
1110	40-44	0.0744905047726192
1110	45-49	0.09320709514825154
1110	50-54	0.08691464080225586
1110	55-59	0.11877706214878714
1110	60-64	0.1816406428866273
1110	65-69	0.11332458823197555
1110	70-74	0.14075455854496965
1110	75-79	0.19110558345347783
1110	80-84	0.19350980845536014
1110	85-89	0.11526984337407242
1110	90-94	0.21706038218362522
1110	95-99	0.14294849035185564
1110	100-104	0.2716486605901167
1110	105-109	0.2774215764726762
1110	110-114	0.24989800962767816
1110	115-119	0.23623319951539656
1110	120-124	0.2950806930830723
1110	125-129	0.33104368359091296
1110	130-134	0.4687466986965063
1110	135-139	0.3534014637713483
1110	140-144	0.3638367900739041
1110	145-149	0.36615306166844874
1110	150-151	0.44898529097007867
1111	1	-0.07758546453261772
1111	2	-0.012691022233589422
1111	3	-0.020665024169289836
1111	4	0.019483695180717575
1111	5	0.05473794713760327
1111	6	-0.019936831105333397
1111	7	0.03035439473080004
1111	8	0.02680436595347402
1111	9	0.024960769765499435
1111	10-14	0.04583900410571573
1111	15-19	0.04207745105138372
1111	20-24	0.05115562659085526
1111	25-29	0.03394790231469358
1111	30-34	0.061887522749934476
1111	35-39	0.06510144418331265
1111	40-44	0.06942159691264038
1111	45-49	0.10045105519026265
1111	50-54	0.10161497260259011
1111	55-59	0.10410621689501909
1111	60-64	0.1597465652821839
1111	65-69	0.14704505979862859
1111	70-74	0.12645552445567887
1111	75-79	0.19035405824649843
1111	80-84	0.18473274336390233
1111	85-89	0.1326949094751697
1111	90-94	0.2722638629380114
1111	95-99	0.18997849269626954
1111	100-104	0.27546026408763424
1111	105-109	0.2795300665507199
1111	110-114	0.24078752642892454
1111	115-119	0.2684779334725462
1111	120-124	0.3261324794938645
1111	125-129	0.3016433834293366
1111	130-134	0.42918577628391574
1111	135-139	0.3550103862945164
1111	140-144	0.4072716406163366
1111	145-149	0.4056018394004042
1111	150-151	0.5051715897186497
1112	1	-0.006500503704110372
1112	2	0.08190797752963164
1112	3	0.06045276321805204
1112	4	0.02062990446250268
1112	5	0.05386138526821327
1112	6	-0.0022979229173643034
1112	7	0.005162817109315654
1112	8	0.07451357431692429
1112	9	0.11893143620415714
1112	10-14	0.04703698116940558
1112	15-19	0.10834170657138742
1112	20-24	0.0919246047078488
1112	25-29	0.08212981938062569
1112	30-34	0.08461224828973002
1112	35-39	0.10957396710932699
1112	40-44	0.13449253387623372
1112	45-49	0.16301075991791691
1112	50-54	0.1640028221347265
1112	55-59	0.15944478958362396
1112	60-64	0.1882022554490348
1112	65-69	0.19130509551049357
1112	70-74	0.17083784279233072
1112	75-79	0.26530132480704083
1112	80-84	0.2497191032606807
1112	85-89	0.2155552147578419
1112	90-94	0.30380996976455066
1112	95-99	0.26552273941244664
1112	100-104	0.3096105001577456
1112	105-109	0.37132440210825735
1112	110-114	0.30841761474292184
1112	115-119	0.3174805979533417
1112	120-124	0.41103304181940103
1112	125-129	0.3796095914350275
1112	130-134	0.4595559193287997
1112	135-139	0.4093153714288249
1112	140-144	0.45284239214056754
1112	145-149	0.4452486457183298
1112	150-151	0.5332594937139206
1113	1	-0.05595448122910085
1113	2	0.034344891474923145
1113	3	0.019539470200157893
1113	4	0.07019379977879936
1113	5	0.08865472803437058
1113	6	-0.022302184028212935
1113	7	0.03827701009921469
1113	8	0.1171049034556475
1113	9	0.04321736544430621
1113	10-14	0.08874718586380226
1113	15-19	0.07907185691149721
1113	20-24	0.10413513414020059
1113	25-29	0.10642514230436007
1113	30-34	0.1007907680936384
1113	35-39	0.12464681638898156
1113	40-44	0.12754797480702962
1113	45-49	0.11004808314378778
1113	50-54	0.13442301644749932
1113	55-59	0.1418253712044404
1113	60-64	0.17610297568686661
1113	65-69	0.22260459996378756
1113	70-74	0.1816939330844889
1113	75-79	0.26755971355513
1113	80-84	0.30512114680620783
1113	85-89	0.19696267683630708
1113	90-94	0.35501482893806013
1113	95-99	0.28043158622465825
1113	100-104	0.3579903723959603
1113	105-109	0.398120627099523
1113	110-114	0.3530020447915234
1113	115-119	0.31925484038067964
1113	120-124	0.36379377017328096
1113	125-129	0.4160051216368288
1113	130-134	0.4902682256209303
1113	135-139	0.42256103112448784
1113	140-144	0.4884948352239036
1113	145-149	0.4814441209792548
1113	150-151	0.5762530075805117
1114	1	-0.02104570738563183
1114	2	0.04596693451682654
1114	3	0.05638846756465199
1114	4	0.03822274846115903
1114	5	0.045894761583980426
1114	6	0.026876062501173692
1114	7	0.06256530036221619
1114	8	0.05351668767721662
1114	9	0.06974746835612677
1114	10-14	0.060458218556370014
1114	15-19	0.074418691870477
1114	20-24	0.0635486003434309
1114	25-29	0.06735064476880837
1114	30-34	0.09715972676226414
1114	35-39	0.0949399193608258
1114	40-44	0.09952659437131928
1114	45-49	0.1181232621295436
1114	50-54	0.13710826033444334
1114	55-59	0.1326902399771157
1114	60-64	0.12295988732989116
1114	65-69	0.1625346551646416
1114	70-74	0.15637361445541131
1114	75-79	0.24201819331397445
1114	80-84	0.2531800933326025
1114	85-89	0.173222851465475
1114	90-94	0.3050152929335397
1114	95-99	0.22818149667431697
1114	100-104	0.30935487198460976
1114	105-109	0.35046638545402686
1114	110-114	0.29783743169584653
1114	115-119	0.29945067791170743
1114	120-124	0.32447984937910945
1114	125-129	0.38853533935279927
1114	130-134	0.4560388586567612
1114	135-139	0.41204137150078424
1114	140-144	0.44978520881473116
1114	145-149	0.4639733421964465
1114	150-151	0.5660522116881381
1115	1	-0.006729330470001571
1115	2	0.10848696737912888
1115	3	0.04911383317288198
1115	4	0.05914835763920223
1115	5	0.06915821502120423
1115	6	0.03411825680731084
1115	7	0.07884234115536515
1115	8	0.09043418662781022
1115	9	0.07799505833789055
1115	10-14	0.0856825659445164
1115	15-19	0.1029419928369677
1115	20-24	0.10236205205536208
1115	25-29	0.09540520036574662
1115	30-34	0.08864603139995353
1115	35-39	0.13895274865525664
1115	40-44	0.15967642741635046
1115	45-49	0.1528177575240619
1115	50-54	0.19307617566599333
1115	55-59	0.1449392515219401
1115	60-64	0.20536642648828973
1115	65-69	0.2146186599141089
1115	70-74	0.20629609200161525
1115	75-79	0.3058765359524074
1115	80-84	0.27214050161731507
1115	85-89	0.19282226366412658
1115	90-94	0.37049610739644834
1115	95-99	0.2794517817225639
1115	100-104	0.30869445513116744
1115	105-109	0.34499970721870454
1115	110-114	0.3458842906374713
1115	115-119	0.3014489206210911
1115	120-124	0.3648412286047531
1115	125-129	0.4355682191110759
1115	130-134	0.48835166218641035
1115	135-139	0.4619715452796598
1115	140-144	0.46349593268632816
1115	145-149	0.4615813992539515
1115	150-151	0.6060885312709487
1116	1	0.009070777579907485
1116	2	0.1328977905429909
1116	3	0.0700018641887965
1116	4	0.09732403617017837
1116	5	0.1004086275746161
1116	6	0.06897014295350345
1116	7	0.06179194867262794
1116	8	0.15759496924257377
1116	9	0.10689087229484073
1116	10-14	0.10442702903123546
1116	15-19	0.10063788080513802
1116	20-24	0.12886088371336513
1116	25-29	0.12989966716573065
1116	30-34	0.1207981763581003
1116	35-39	0.14665831636155957
1116	40-44	0.1455696783955105
1116	45-49	0.14873636237189203
1116	50-54	0.17223285326355153
1116	55-59	0.18249462970020858
1116	60-64	0.21506982378905803
1116	65-69	0.2430811961862247
1116	70-74	0.21058818383544775
1116	75-79	0.30154363293170405
1116	80-84	0.305225788471958
1116	85-89	0.24817868184205594
1116	90-94	0.3339449868575457
1116	95-99	0.3415291242004912
1116	100-104	0.32623824456518946
1116	105-109	0.3769986501913323
1116	110-114	0.34582676718144967
1116	115-119	0.34813482170496
1116	120-124	0.37358663084047095
1116	125-129	0.42166058860385647
1116	130-134	0.5127428785391075
1116	135-139	0.4573593115331036
1116	140-144	0.5225360211004784
1116	145-149	0.5067588988322242
1116	150-151	0.6307149235955265
1117	1	-0.0150360362965003
1117	2	0.0543414244297864
1117	3	0.006036167813462612
1117	4	0.05129062302445675
1117	5	0.08867685557579819
1117	6	0.02532880184688935
1117	7	0.05277441630197899
1117	8	0.11522953278756631
1117	9	0.1063090439532175
1117	10-14	0.09414081497702398
1117	15-19	0.05423477857712555
1117	20-24	0.09532675218622444
1117	25-29	0.09172838021233787
1117	30-34	0.11537555863315418
1117	35-39	0.12527477330775127
1117	40-44	0.13013665261648555
1117	45-49	0.15777492247958946
1117	50-54	0.1817995927609175
1117	55-59	0.1508726075427944
1117	60-64	0.18850467108686075
1117	65-69	0.23145341886835524
1117	70-74	0.2240053460511504
1117	75-79	0.2858671822776202
1117	80-84	0.24970536871475701
1117	85-89	0.22627559388826768
1117	90-94	0.35032438720865144
1117	95-99	0.3040043109739088
1117	100-104	0.2921913578313706
1117	105-109	0.2975303830698195
1117	110-114	0.3396683408397365
1117	115-119	0.32725039683372614
1117	120-124	0.41415665153137127
1117	125-129	0.4203563887271713
1117	130-134	0.485460837413477
1117	135-139	0.43151070937955893
1117	140-144	0.5005660196279109
1117	145-149	0.49167280129951507
1117	150-151	0.6135357632770351
1118	1	0.08592131329536556
1118	2	0.10588728697362626
1118	3	0.06372463526044214
1118	4	0.09221338300349657
1118	5	0.08560862907333444
1118	6	0.04032279238239056
1118	7	0.12112599150086822
1118	8	0.08699267704391644
1118	9	0.15379617678811996
1118	10-14	0.10883699295379046
1118	15-19	0.10072221010631921
1118	20-24	0.0983603555200574
1118	25-29	0.11834273646759641
1118	30-34	0.12322137069336492
1118	35-39	0.13686950691163702
1118	40-44	0.12363142127785665
1118	45-49	0.1354784657658996
1118	50-54	0.19534877609225987
1118	55-59	0.1822997853343935
1118	60-64	0.221148687202124
1118	65-69	0.26509857609528353
1118	70-74	0.21516885943567843
1118	75-79	0.2940269315333808
1118	80-84	0.24610566104534115
1118	85-89	0.21367728935140917
1118	90-94	0.329553227612017
1118	95-99	0.3215242316413054
1118	100-104	0.27125834262614035
1118	105-109	0.3316840416845892
1118	110-114	0.36551974272644827
1118	115-119	0.3451494719571073
1118	120-124	0.43893614524847635
1118	125-129	0.41115265401806766
1118	130-134	0.45431980499265023
1118	135-139	0.4197382251852346
1118	140-144	0.49194469237954763
1118	145-149	0.5105837530133996
1118	150-151	0.5990560987989397
1119	1	-0.03074352013206294
1119	2	0.10110057096820668
1119	3	0.048435332325475144
1119	4	0.054120252942439606
1119	5	0.051031332084093606
1119	6	0.005117671806637247
1119	7	0.065383069629938
1119	8	0.07989848716435688
1119	9	0.07874562506247429
1119	10-14	0.0750483371883135
1119	15-19	0.0778323541982644
1119	20-24	0.083190139779596
1119	25-29	0.09422254839309119
1119	30-34	0.09572832341216042
1119	35-39	0.1114271184879172
1119	40-44	0.10913518258632848
1119	45-49	0.12713109592358052
1119	50-54	0.1908971503843091
1119	55-59	0.14599688782713827
1119	60-64	0.161199767181607
1119	65-69	0.18787593889119591
1119	70-74	0.21919130426138622
1119	75-79	0.2445133380718829
1119	80-84	0.24499720247748513
1119	85-89	0.1975483882814828
1119	90-94	0.3129044082707182
