##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_2_IDT8_UDI_028_i7-IDT8_UDI_028_i5_6797-RN-0005.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	275148153
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.32786095787458	37.0	37.0	37.0	37.0	37.0
2	35.62436657897536	37.0	37.0	37.0	37.0	37.0
3	35.672650795515246	37.0	37.0	37.0	37.0	37.0
4	35.69214533306353	37.0	37.0	37.0	37.0	37.0
5	35.69959289895724	37.0	37.0	37.0	37.0	37.0
6	35.71133011021884	37.0	37.0	37.0	37.0	37.0
7	35.709784095843084	37.0	37.0	37.0	37.0	37.0
8	35.658812225426786	37.0	37.0	37.0	37.0	37.0
9	35.68307070191381	37.0	37.0	37.0	37.0	37.0
10-14	35.689838466042694	37.0	37.0	37.0	37.0	37.0
15-19	35.69490337083964	37.0	37.0	37.0	37.0	37.0
20-24	35.664035309733656	37.0	37.0	37.0	37.0	37.0
25-29	35.557409680304126	37.0	37.0	37.0	37.0	37.0
30-34	35.49015052047251	37.0	37.0	37.0	37.0	37.0
35-39	35.425653772060755	37.0	37.0	37.0	37.0	37.0
40-44	35.37065917066141	37.0	37.0	37.0	37.0	37.0
45-49	35.324973471292026	37.0	37.0	37.0	37.0	37.0
50-54	35.26162027698583	37.0	37.0	37.0	34.6	37.0
55-59	35.0844936858435	37.0	37.0	37.0	25.0	37.0
60-64	35.05617404671439	37.0	37.0	37.0	25.0	37.0
65-69	35.0297239182267	37.0	37.0	37.0	25.0	37.0
70-74	34.95445577132404	37.0	37.0	37.0	25.0	37.0
75-79	34.87722582095618	37.0	37.0	37.0	25.0	37.0
80-84	34.78645989093737	37.0	37.0	37.0	25.0	37.0
85-89	34.7735340451295	37.0	37.0	37.0	25.0	37.0
90-94	34.6754236224148	37.0	37.0	37.0	25.0	37.0
95-99	34.59954802240668	37.0	37.0	37.0	25.0	37.0
100-104	34.53784838599298	37.0	37.0	37.0	25.0	37.0
105-109	34.409623882883196	37.0	37.0	37.0	25.0	37.0
110-114	34.38343406433843	37.0	37.0	37.0	25.0	37.0
115-119	34.31232655448718	37.0	37.0	37.0	25.0	37.0
120-124	34.218476393697614	37.0	37.0	37.0	25.0	37.0
125-129	34.10191805648792	37.0	37.0	37.0	25.0	37.0
130-134	33.93690956522612	37.0	37.0	37.0	25.0	37.0
135-139	33.89784843876455	37.0	37.0	37.0	25.0	37.0
140-144	33.813219627173005	37.0	37.0	37.0	25.0	37.0
145-149	33.69392321161611	37.0	37.0	37.0	25.0	37.0
150-151	33.30518899394538	37.0	37.0	37.0	18.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.10560212135268898
1101	2	0.042660740501865746
1101	3	-0.06450284006926665
1101	4	0.0114751889088609
1101	5	0.06411502122990953
1101	6	-0.044502233518343814
1101	7	-0.00669347205358406
1101	8	0.03498116129618012
1101	9	0.08500530921667604
1101	10-14	0.020832791446011356
1101	15-19	0.030748189083212196
1101	20-24	0.06363237669283706
1101	25-29	0.04027587429239787
1101	30-34	0.044861300867630405
1101	35-39	0.0797711440639759
1101	40-44	0.10373749793407683
1101	45-49	0.0689410562033359
1101	50-54	0.06426567287189755
1101	55-59	0.16973653042912673
1101	60-64	0.1423926873147252
1101	65-69	0.14659938785901971
1101	70-74	0.18901010796761852
1101	75-79	0.1366095794061266
1101	80-84	0.17919263683491948
1101	85-89	0.2110609336084579
1101	90-94	0.20562381798845308
1101	95-99	0.21530943790308754
1101	100-104	0.26201457383222504
1101	105-109	0.2886470579804197
1101	110-114	0.31231727303855195
1101	115-119	0.2697319532891669
1101	120-124	0.3524050207420615
1101	125-129	0.37976710651049217
1101	130-134	0.4705994287023998
1101	135-139	0.4001679300302925
1101	140-144	0.4920681741122195
1101	145-149	0.47124114207549184
1101	150-151	0.572069971420099
1102	1	-0.09944279742879303
1102	2	0.034082459734698034
1102	3	-0.0419732640430297
1102	4	-0.006736384092434378
1102	5	0.060527066409562735
1102	6	-0.030937809167895125
1102	7	-0.04074655883513856
1102	8	0.02951202541741793
1102	9	-0.005825574769644959
1102	10-14	0.026676689903240458
1102	15-19	0.023872528220181266
1102	20-24	0.06261839047233764
1102	25-29	0.018729218464905273
1102	30-34	0.03158359236135766
1102	35-39	0.0735574254691258
1102	40-44	0.08784934555519897
1102	45-49	0.06654545583085536
1102	50-54	0.07216464247571963
1102	55-59	0.1249325025530652
1102	60-64	0.14300871252183356
1102	65-69	0.09600821989340602
1102	70-74	0.15476247149901923
1102	75-79	0.11126230857051667
1102	80-84	0.14866917983003702
1102	85-89	0.1800625388926278
1102	90-94	0.16331484499199433
1102	95-99	0.15384010882375776
1102	100-104	0.2699504964651567
1102	105-109	0.27374182215155685
1102	110-114	0.2741807586399503
1102	115-119	0.2438251241713516
1102	120-124	0.26929086522705603
1102	125-129	0.3660361255749791
1102	130-134	0.4317697320147431
1102	135-139	0.3620823834554727
1102	140-144	0.43114506034392974
1102	145-149	0.5168734238834247
1102	150-151	0.5402522063041459
1103	1	-0.06792029810201683
1103	2	0.007957202794649731
1103	3	-0.010973750315990571
1103	4	0.037062473262977846
1103	5	0.002583284213351078
1103	6	-0.0837703975930495
1103	7	-0.0063256014392436555
1103	8	0.11070905120925545
1103	9	0.051938422045360255
1103	10-14	0.05280634461069411
1103	15-19	0.05050937918623788
1103	20-24	0.061851377215099035
1103	25-29	0.04945182783272628
1103	30-34	0.04883095805993065
1103	35-39	0.0858198927522551
1103	40-44	0.10167631374984865
1103	45-49	0.1294122577240273
1103	50-54	0.10412521368177607
