##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_2_IDT8_UDI_025_i7-IDT8_UDI_025_i5_6797-RN-0002.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	359239377
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.42543426134491	37.0	37.0	37.0	37.0	37.0
2	35.73200546163958	37.0	37.0	37.0	37.0	37.0
3	35.793672134110174	37.0	37.0	37.0	37.0	37.0
4	35.803800787128075	37.0	37.0	37.0	37.0	37.0
5	35.843440447788105	37.0	37.0	37.0	37.0	37.0
6	35.85736564452399	37.0	37.0	37.0	37.0	37.0
7	35.86156141229473	37.0	37.0	37.0	37.0	37.0
8	35.81378330638849	37.0	37.0	37.0	37.0	37.0
9	35.83426942921126	37.0	37.0	37.0	37.0	37.0
10-14	35.834809883884205	37.0	37.0	37.0	37.0	37.0
15-19	35.842424386567174	37.0	37.0	37.0	37.0	37.0
20-24	35.812278195215775	37.0	37.0	37.0	37.0	37.0
25-29	35.71326282307855	37.0	37.0	37.0	37.0	37.0
30-34	35.65069260990284	37.0	37.0	37.0	37.0	37.0
35-39	35.592215268205415	37.0	37.0	37.0	37.0	37.0
40-44	35.53939372854441	37.0	37.0	37.0	37.0	37.0
45-49	35.4994511439652	37.0	37.0	37.0	37.0	37.0
50-54	35.437948667859985	37.0	37.0	37.0	37.0	37.0
55-59	35.27381244122356	37.0	37.0	37.0	34.6	37.0
60-64	35.24505174999232	37.0	37.0	37.0	37.0	37.0
65-69	35.22081552936219	37.0	37.0	37.0	32.2	37.0
70-74	35.14949271666285	37.0	37.0	37.0	25.0	37.0
75-79	35.07667581775146	37.0	37.0	37.0	25.0	37.0
80-84	34.991793549959304	37.0	37.0	37.0	25.0	37.0
85-89	34.97706886458608	37.0	37.0	37.0	25.0	37.0
90-94	34.88662265829506	37.0	37.0	37.0	25.0	37.0
95-99	34.81054953115565	37.0	37.0	37.0	25.0	37.0
100-104	34.75534537907853	37.0	37.0	37.0	25.0	37.0
105-109	34.62929619266097	37.0	37.0	37.0	25.0	37.0
110-114	34.606766561116714	37.0	37.0	37.0	25.0	37.0
115-119	34.53550143029003	37.0	37.0	37.0	25.0	37.0
120-124	34.44669124064315	37.0	37.0	37.0	25.0	37.0
125-129	34.333015269091725	37.0	37.0	37.0	25.0	37.0
130-134	34.17451527314056	37.0	37.0	37.0	25.0	37.0
135-139	34.13566431777884	37.0	37.0	37.0	25.0	37.0
140-144	34.05103752810483	37.0	37.0	37.0	25.0	37.0
145-149	33.93617144648372	37.0	37.0	37.0	25.0	37.0
150-151	33.55405312374762	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1108	30-34	5.369540685293828E-4
1108	35-39	0.054318037145151266
1108	40-44	0.06830132478821582
1108	45-49	0.07930832967655022
1108	50-54	0.05916259880039121
1108	55-59	0.09714073981006521
1108	60-64	0.13191726996614506
1108	65-69	0.07757699320251277
1108	70-74	0.10905737923032177
1108	75-79	0.11464407718208491
1108	80-84	0.15273405091175363
1108	85-89	0.1079957731123784
1108	90-94	0.1987060861548926
1108	95-99	0.1449871386038737
1108	100-104	0.23596857280506356
1108	105-109	0.24561561343973182
1108	110-114	0.20336459585271882
1108	115-119	0.21310610828403043
1108	120-124	0.26253768074259654
1108	125-129	0.27633525469209985
1108	130-134	0.4465624624660549
1108	135-139	0.3216948413325298
1108	140-144	0.3593535797010077
1108	145-149	0.40088163193104265
1108	150-151	0.48685689825838807
1109	1	-0.1664890376686614
1109	2	0.007231160236678136
1109	3	-0.0071504331030922685
1109	4	0.028279483570919695
1109	5	0.02887028488673593
1109	6	0.00978688839887809
1109	7	0.024177378986543374
1109	8	0.011445869511163664
1109	9	0.05000257012834197
1109	10-14	0.025646551101480952
1109	15-19	0.05058997490975514
1109	20-24	0.029844912737594598
1109	25-29	0.02207160346536341
1109	30-34	0.03699454230181942
1109	35-39	0.08458992006250554
1109	40-44	0.0692036159552103
1109	45-49	0.05917674116374627
1109	50-54	0.07086742210864116
1109	55-59	0.07722923002631887
1109	60-64	0.13065540654198315
1109	65-69	0.07965299091898004
1109	70-74	0.10686102193087521
1109	75-79	0.13136583614915054
1109	80-84	0.1467943951211197
1109	85-89	0.0992402792528253
1109	90-94	0.18826390162452356
1109	95-99	0.14420249170273536
1109	100-104	0.2250979174446215
1109	105-109	0.24738366387561683
1109	110-114	0.19232451465261136
1109	115-119	0.2046969140789372
1109	120-124	0.2542582866967109
1109	125-129	0.29548678427129715
1109	130-134	0.41721199887069815
1109	135-139	0.3278776034099806
1109	140-144	0.31860625929075326
1109	145-149	0.3547895509967631
1109	150-151	0.4642208862042949
1110	1	-0.09338744034155155
1110	2	0.025744587082257908
1110	3	-0.05377954340286095
1110	4	0.02073745906344726
1110	5	0.020566971707239645
1110	6	0.022944271060595156
1110	7	0.04869484120845868
1110	8	0.040968911707544464
1110	9	0.05513683104985745
1110	10-14	0.030374293324292978
1110	15-19	0.05958029077526561
1110	20-24	0.07990804580848021
1110	25-29	0.053557112461597
1110	30-34	0.0429565329583923
1110	35-39	0.08384666003986041
1110	40-44	0.05925864732999031
1110	45-49	0.08822533741239624
1110	50-54	0.09525862859459977
1110	55-59	0.12666066054551095
1110	60-64	0.1649152980160693
1110	65-69	0.11447669549909989
1110	70-74	0.1465833789390132
1110	75-79	0.2003370871842236
1110	80-84	0.19936217983038773
1110	85-89	0.1462558508651668
1110	90-94	0.26572931804455635
1110	95-99	0.2074897505301294
1110	100-104	0.2974587637334949
1110	105-109	0.3109696454315838
1110	110-114	0.23521928775974033
1110	115-119	0.24407227648907792
1110	120-124	0.3377413370357587
1110	125-129	0.3643131164303881
1110	130-134	0.5000178881757549
1110	135-139	0.38836601479063404
1110	140-144	0.39305477054321614
1110	145-149	0.40094113180590796
1110	150-151	0.48544539530538344
1111	1	-0.09374826264740932
1111	2	-0.08482255839948749
1111	3	-0.0295548828408414
1111	4	-0.0015259013917088282
1111	5	-0.008680567132032024
1111	6	-0.050146735709148516
1111	7	-0.02192693294828274
1111	8	0.03945615809664105
1111	9	0.012563120592503196
1111	10-14	0.03771572102780851
1111	15-19	0.03875929953495927
1111	20-24	0.04456375787918887
1111	25-29	0.00357203239559567
1111	30-34	0.029606860519109546
1111	35-39	0.059977296484696296
1111	40-44	0.07483333319585483
1111	45-49	0.055848079683691765
1111	50-54	0.07841445300658734
1111	55-59	0.07872548569159932
1111	60-64	0.12776096815562
1111	65-69	0.12104050932447308
1111	70-74	0.13617587023109934
1111	75-79	0.1636178543514859
1111	80-84	0.1903893059944437
1111	85-89	0.14921786608094578
1111	90-94	0.2614772576772495
1111	95-99	0.1981112049861835
1111	100-104	0.25786033298766853
1111	105-109	0.3049180385512429
1111	110-114	0.2589080502044041
1111	115-119	0.2567609098334245
1111	120-124	0.3315323408629922
1111	125-129	0.30206215306804296
1111	130-134	0.4799551124462056
1111	135-139	0.3576538088924792
1111	140-144	0.40174236221692183
1111	145-149	0.40435657023224536
1111	150-151	0.49986295712413664
1112	1	-0.06371019598297778
1112	2	0.017348615300541326
1112	3	-0.008549649927807934
1112	4	0.002931103052944195
1112	5	0.04842282519393848
1112	6	0.04133412497144917
1112	7	-0.022203941842924735
1112	8	-0.03141783307313517
1112	9	0.019079592945629997
1112	10-14	0.051098394338289665
1112	15-19	0.061101495919288595
1112	20-24	0.0818902863901485
1112	25-29	0.06065154105993287
1112	30-34	0.0725983133335859
1112	35-39	0.09661308596670892
1112	40-44	0.10465553756353785
1112	45-49	0.10937114264363856
1112	50-54	0.13726069292874854
1112	55-59	0.12652021274247716
1112	60-64	0.16570088554134088
1112	65-69	0.16089483526585724
1112	70-74	0.1727732800547912
1112	75-79	0.2446184879269211
1112	80-84	0.24608665942021446
1112	85-89	0.17750865947607508
1112	90-94	0.29900642585401016
1112	95-99	0.2513540625291313
1112	100-104	0.31197183308820087
1112	105-109	0.35474029059025014
1112	110-114	0.3133128566638135
1112	115-119	0.328039488937506
1112	120-124	0.3860576674839038
1112	125-129	0.37832955091419507
1112	130-134	0.46921583764652297
1112	135-139	0.422013602237989
1112	140-144	0.4957400543572561
1112	145-149	0.458083343017357
1112	150-151	0.5254049099425444
1113	1	-0.031877000643738995
1113	2	-0.08557442007141702
1113	3	0.017988419078903917
1113	4	0.055389991769352775
1113	5	0.08300854743555419
1113	6	0.0028004393767133706
1113	7	0.07731593937153036
1113	8	0.08689930948211355
1113	9	0.11290718853811654
1113	10-14	0.08024309881263747
1113	15-19	0.06722941812116545
1113	20-24	0.07006299863841292
1113	25-29	0.07440488405504908
1113	30-34	0.07767029470246456
1113	35-39	0.10801437938440728
1113	40-44	0.10017776393350175
1113	45-49	0.09849008768974699
1113	50-54	0.11278997251432088
1113	55-59	0.13912228780579738
1113	60-64	0.15698090980244928
1113	65-69	0.20734985018788166
1113	70-74	0.12497770131238894
1113	75-79	0.2585484524341126
1113	80-84	0.2387572406801084
1113	85-89	0.20254157006711182
1113	90-94	0.3324079035420837
1113	95-99	0.2509402175866313
1113	100-104	0.3127788457386984
1113	105-109	0.3773589375577231
1113	110-114	0.317458674399802
1113	115-119	0.34036214012559185
1113	120-124	0.36551979463765605
1113	125-129	0.4169492710474856
1113	130-134	0.4558249209345604
1113	135-139	0.40620855181177973
1113	140-144	0.462074575874432
1113	145-149	0.48155477480403874
1113	150-151	0.5433926933555426
1114	1	0.008353296901702834
1114	2	0.030352986113129532
1114	3	0.04889348561814444
1114	4	0.05930197363853296
1114	5	0.10163072102705684
1114	6	0.0051753419575888415
1114	7	0.00855362488018585
1114	8	0.09295685570933188
1114	9	0.1105912413873611
1114	10-14	0.08502167647034042
1114	15-19	0.07127413174755048
1114	20-24	0.10374547817978907
1114	25-29	0.08904000366484865
1114	30-34	0.1043643357800974
1114	35-39	0.12256958652302075
1114	40-44	0.13871821779680715
1114	45-49	0.11325076555301905
1114	50-54	0.1463327207327083
1114	55-59	0.16913660886622495
1114	60-64	0.16769244240872894
1114	65-69	0.20453874506661407
1114	70-74	0.16949797059929494
1114	75-79	0.27644719983790367
1114	80-84	0.2508596623038244
1114	85-89	0.19889944429832696
1114	90-94	0.3405979995994244
1114	95-99	0.2984184744916547
1114	100-104	0.335632964485832
1114	105-109	0.36522573910359313
1114	110-114	0.32789230379470524
1114	115-119	0.33286268843818334
1114	120-124	0.33891548608171007
1114	125-129	0.41383398920571324
1114	130-134	0.46606422038231443
1114	135-139	0.4160156760615692
1114	140-144	0.48335206991506396
1114	145-149	0.4828126893085454
1114	150-151	0.5885318598307308
1115	1	0.010210870169615305
1115	2	0.12851705444458617
1115	3	0.06576634353180566
1115	4	0.09387313872265679
1115	5	0.07418902736957023
1115	6	-0.005516775962540521
1115	7	0.04302317052016491
1115	8	0.09369118364026718
1115	9	0.03638164086046913
1115	10-14	0.10592752973894193
1115	15-19	0.0888288697864823
1115	20-24	0.1004715539330121
1115	25-29	0.09931115790070066
1115	30-34	0.10059761978224202
1115	35-39	0.1335553229940345
1115	40-44	0.1409451861973281
1115	45-49	0.12181883304526053
1115	50-54	0.17264762355679153
1115	55-59	0.18740651175499323
1115	60-64	0.2043618562834979
1115	65-69	0.21520856510054642
1115	70-74	0.18291630711078
1115	75-79	0.3237419802466377
1115	80-84	0.28859123397639763
1115	85-89	0.2155029693297621
1115	90-94	0.34734055037576894
1115	95-99	0.27595179415847326
1115	100-104	0.31256349462023536
1115	105-109	0.33629635889192144
1115	110-114	0.34053568319444594
1115	115-119	0.33620011287315066
1115	120-124	0.3910870226295202
1115	125-129	0.4307108616986355
1115	130-134	0.49741985520633847
1115	135-139	0.49017685376590237
1115	140-144	0.48099051856420516
1115	145-149	0.5080671652726352
1115	150-151	0.5576303674265048
1116	1	0.05053849530116139
1116	2	0.05589128838599322
1116	3	0.002978700193466466
1116	4	0.07604072219224633
1116	5	0.059205188472013504
1116	6	0.020228302721854163
1116	7	0.08176619402546237
1116	8	0.1065857748782193
1116	9	0.07914779217540513
1116	10-14	0.08262156225698902
1116	15-19	0.06736883402585647
1116	20-24	0.08768342990835265
1116	25-29	0.10735701039104129
1116	30-34	0.11417616904111583
1116	35-39	0.11762896524437139
1116	40-44	0.1337730407680553
1116	45-49	0.12623598304293182
1116	50-54	0.1716486093236611
1116	55-59	0.17609588500672402
1116	60-64	0.19016566645068878
1116	65-69	0.25368747478425036
1116	70-74	0.2044825771194354
1116	75-79	0.3113295059453378
1116	80-84	0.2756613529299514
1116	85-89	0.2126890787663953
1116	90-94	0.31526365531526324
1116	95-99	0.32838699599390253
1116	100-104	0.3113537153518635
1116	105-109	0.3483024357024007
1116	110-114	0.3577360704184258
1116	115-119	0.33213848924638967
1116	120-124	0.3806228619015144
1116	125-129	0.4004978250891469
1116	130-134	0.47222662812043126
1116	135-139	0.4209956621635982
1116	140-144	0.5010690374369489
1116	145-149	0.480756336256313
1116	150-151	0.580697127914668
1117	1	0.02158156134361633
1117	2	0.05265731103325777
1117	3	0.014734706691676536
1117	4	0.013156279569244589
1117	5	0.04179631537488149
1117	6	0.014626218233502186
1117	7	0.0582021146803271
1117	8	0.12329716469326257
1117	9	0.05402025838942137
1117	10-14	0.06101040380038114
1117	15-19	0.05418844735129369
1117	20-24	0.0764830354977235
1117	25-29	0.09802570607496364
1117	30-34	0.10339746451482057
1117	35-39	0.11805165503705695
1117	40-44	0.11172840426711872
1117	45-49	0.13942577383134136
1117	50-54	0.1723840224360913
1117	55-59	0.1453041010098559
1117	60-64	0.17409723502142782
1117	65-69	0.23320881170648278
1117	70-74	0.24919410361857786
1117	75-79	0.26306962502405895
1117	80-84	0.24874231292352533
1117	85-89	0.21730818771146687
1117	90-94	0.297587604938208
1117	95-99	0.2993000981780938
1117	100-104	0.2860475956178803
1117	105-109	0.2991520148181337
1117	110-114	0.3078341646893108
1117	115-119	0.3544879504814915
1117	120-124	0.39671352237292723
1117	125-129	0.4017878159955188
1117	130-134	0.47125254234450864
1117	135-139	0.45391153111643234
1117	140-144	0.49572173055756963
1117	145-149	0.49198637077912366
1117	150-151	0.6029296815389884
1118	1	0.07798892075333441
1118	2	0.1230002125112648
1118	3	0.04929183306242635
1118	4	0.07299721031589002
1118	5	0.06551285200679047
1118	6	0.04820003004395801
1118	7	0.09062968666010107
1118	8	0.0763346881638185
1118	9	0.09465297367404446
1118	10-14	0.08134184016435597
1118	15-19	0.10029256354404481
1118	20-24	0.10339776408348911
1118	25-29	0.12052470682163374
1118	30-34	0.11759331502000236
1118	35-39	0.13840199388966568
1118	40-44	0.1588933804986894
1118	45-49	0.1449323033273231
1118	50-54	0.18002311172548247
1118	55-59	0.19896221989424845
1118	60-64	0.2312064412137005
1118	65-69	0.24171204289638837
1118	70-74	0.2380407759277574
1118	75-79	0.3237756581391551
1118	80-84	0.271344930500355
1118	85-89	0.23947788380160517
1118	90-94	0.34067317015872334
1118	95-99	0.3149005756241863
1118	100-104	0.2808402283139202
1118	105-109	0.32043340126870135
1118	110-114	0.3714792339089783
1118	115-119	0.34704416155258855
1118	120-124	0.4329092833985513
1118	125-129	0.45958780366052565
1118	130-134	0.48654403071150654
1118	135-139	0.4568119278583396
1118	140-144	0.5208614241023
1118	145-149	0.5240697867982576
1118	150-151	0.6072438335748842
1119	1	-0.08337475425604879
1119	2	0.07969243910756063
1119	3	0.06284623791147226
1119	4	0.11292052966464183
1119	5	0.08117365737433602
1119	6	0.059433692716893916
1119	7	0.07344493033409094
1119	8	0.0928472861942069
1119	9	0.08373637515825294
1119	10-14	0.07679732455554955
1119	15-19	0.08516464463354367
1119	20-24	0.12013746065733244
1119	25-29	0.09764415370384683
1119	30-34	0.11933382598631681
1119	35-39	0.11577303080100165
1119	40-44	0.15579095352394745
1119	45-49	0.1692733849032919
1119	50-54	0.1990103083323973
1119	55-59	0.1861112526280735
1119	60-64	0.18260330296751448
1119	65-69	0.2067210979282308
1119	70-74	0.23105639333562067
1119	75-79	0.2617920871172288
1119	80-84	0.24394049041890042
1119	85-89	0.21697982820296602
1119	90-94	0.30645251406082963
