##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_2_IDT8_UDI_027_i7-IDT8_UDI_027_i5_6797-RN-0004.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	393327764
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.485139129410655	37.0	37.0	37.0	37.0	37.0
2	35.75229172736456	37.0	37.0	37.0	37.0	37.0
3	35.79539897671704	37.0	37.0	37.0	37.0	37.0
4	35.80343510660488	37.0	37.0	37.0	37.0	37.0
5	35.866524832963485	37.0	37.0	37.0	37.0	37.0
6	35.85910378805601	37.0	37.0	37.0	37.0	37.0
7	35.83956835043051	37.0	37.0	37.0	37.0	37.0
8	35.80251188166824	37.0	37.0	37.0	37.0	37.0
9	35.82021877306378	37.0	37.0	37.0	37.0	37.0
10-14	35.82596128708575	37.0	37.0	37.0	37.0	37.0
15-19	35.82888512543447	37.0	37.0	37.0	37.0	37.0
20-24	35.80526620846425	37.0	37.0	37.0	37.0	37.0
25-29	35.70153470122185	37.0	37.0	37.0	37.0	37.0
30-34	35.64252114071459	37.0	37.0	37.0	37.0	37.0
35-39	35.58543194830254	37.0	37.0	37.0	37.0	37.0
40-44	35.53065997598888	37.0	37.0	37.0	37.0	37.0
45-49	35.49036546019162	37.0	37.0	37.0	37.0	37.0
50-54	35.42887484240752	37.0	37.0	37.0	37.0	37.0
55-59	35.26642888753717	37.0	37.0	37.0	34.6	37.0
60-64	35.23635139572807	37.0	37.0	37.0	32.2	37.0
65-69	35.21326241388848	37.0	37.0	37.0	27.4	37.0
70-74	35.14042437848349	37.0	37.0	37.0	25.0	37.0
75-79	35.06873295880532	37.0	37.0	37.0	25.0	37.0
80-84	34.98316355262427	37.0	37.0	37.0	25.0	37.0
85-89	34.96875933324656	37.0	37.0	37.0	25.0	37.0
90-94	34.8776617111626	37.0	37.0	37.0	25.0	37.0
95-99	34.80227176945485	37.0	37.0	37.0	25.0	37.0
100-104	34.74626624628512	37.0	37.0	37.0	25.0	37.0
105-109	34.6209895683845	37.0	37.0	37.0	25.0	37.0
110-114	34.59775549432102	37.0	37.0	37.0	25.0	37.0
115-119	34.52634125873708	37.0	37.0	37.0	25.0	37.0
120-124	34.43758376944883	37.0	37.0	37.0	25.0	37.0
125-129	34.32308498618979	37.0	37.0	37.0	25.0	37.0
130-134	34.16537522380444	37.0	37.0	37.0	25.0	37.0
135-139	34.12477861084833	37.0	37.0	37.0	25.0	37.0
140-144	34.0397478821251	37.0	37.0	37.0	25.0	37.0
145-149	33.923567207932976	37.0	37.0	37.0	25.0	37.0
150-151	33.543040978922605	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	45-49	0.06313196197073978
1103	50-54	0.04891188517993328
1103	55-59	0.10223555902746284
1103	60-64	0.13715272099678089
1103	65-69	0.08360585845251478
1103	70-74	0.14024197438658348
1103	75-79	0.10759734982443092
1103	80-84	0.14980626790374885
1103	85-89	0.1706899226296983
1103	90-94	0.2068655476215966
1103	95-99	0.17062205830209365
1103	100-104	0.2556366447365974
1103	105-109	0.292875262621223
1103	110-114	0.24339284135297845
1103	115-119	0.2482342180342485
1103	120-124	0.2657619020715032
1103	125-129	0.38091734740468297
1103	130-134	0.4672526749761303
1103	135-139	0.40783896735123903
1103	140-144	0.43073803433104985
1103	145-149	0.4716801903861594
1103	150-151	0.5162379442751046
1104	1	-0.17518129778985525
1104	2	-0.014631037515762557
1104	3	-0.06547489148979224
1104	4	0.0019837149943953136
1104	5	-0.04532426741069173
1104	6	-0.08377736068867847
1104	7	-0.04605410781157104
1104	8	-0.02390804318866202
1104	9	-0.010179634107537083
1104	10-14	-0.010205648139809398
1104	15-19	-0.009235627005573122
1104	20-24	0.0012477544787543593
1104	25-29	-0.0069416701851210405
1104	30-34	-0.01332891388346269
1104	35-39	0.006685894883872834
1104	40-44	0.019089367472446384
1104	45-49	0.03358934387759405
1104	50-54	0.016019935784449046
1104	55-59	0.06055368883885848
1104	60-64	0.07123180387789319
1104	65-69	0.07458241611375627
1104	70-74	0.12025551135434398
1104	75-79	0.11359595826873914
1104	80-84	0.1257349741159004
1104	85-89	0.1285217408359145
1104	90-94	0.1440761332601994
1104	95-99	0.11654391295616051
1104	100-104	0.19733977000076663
1104	105-109	0.23862409310422095
1104	110-114	0.1536022468052778
1104	115-119	0.14685490220909259
1104	120-124	0.22330441309634352
1104	125-129	0.3075721278163712
1104	130-134	0.4330884905519099
1104	135-139	0.31199671215077984
1104	140-144	0.4046404998818929
1104	145-149	0.4097150250666104
1104	150-151	0.5325269760168467
1105	1	-0.07545376487336597
1105	2	0.033467077842097126
1105	3	-0.04225915890175713
1105	4	0.008081459442848882
1105	5	-0.0029283874307282076
1105	6	-0.037466061355253544
1105	7	-0.08973283452772307
1105	8	-2.380461392590405E-4
1105	9	0.008254330068339755
1105	10-14	0.027769289775925188
1105	15-19	0.025819672495231316
1105	20-24	0.03674863253286986
1105	25-29	0.026034584035237174
1105	30-34	0.009658426092698846
1105	35-39	0.07217827265522914
1105	40-44	0.07611584409515615
1105	45-49	0.10493865583706707
1105	50-54	0.06371374819806164
1105	55-59	0.12318666510784482
1105	60-64	0.1258958344143153
1105	65-69	0.12685265618837605
1105	70-74	0.13767901378704295
1105	75-79	0.1515018648257751
1105	80-84	0.18752901188351956
1105	85-89	0.16431108492041346
1105	90-94	0.19979257733647415
1105	95-99	0.17031896539078417
1105	100-104	0.2551781803258777
1105	105-109	0.3150850742586968
1105	110-114	0.1921764856998749
1105	115-119	0.2399335918223926
1105	120-124	0.2867279249242287
1105	125-129	0.3464543503597284
1105	130-134	0.46008945176301097
1105	135-139	0.38029300705977676
1105	140-144	0.3747771057733402
1105	145-149	0.3534156720081256
1105	150-151	0.5081908368548937
1106	1	-0.11793025245752631
1106	2	0.06139365202138691
1106	3	0.006278675624329821
1106	4	0.026219550622492704
1106	5	-0.014360011184081145
1106	6	-0.052451868170528826
1106	7	0.00252355105735802
1106	8	0.07158636703601218
1106	9	0.004176616522229892
1106	10-14	0.03427062794853697
1106	15-19	0.0241868458981358
1106	20-24	0.036174577186322665
1106	25-29	0.049928565454443685
1106	30-34	0.03240178173211916
1106	35-39	0.06234179270207818
1106	40-44	0.05568623840152043
1106	45-49	0.07303265832752714
1106	50-54	0.09124511569483218
1106	55-59	0.12108271705739071
1106	60-64	0.12281350401148927
1106	65-69	0.10636836587655552
1106	70-74	0.15491675269571203
1106	75-79	0.16649459743128148
1106	80-84	0.21494960222659643
1106	85-89	0.16581991461747947
1106	90-94	0.25108976307105735
1106	95-99	0.17914068931283111
1106	100-104	0.2623404420480213
1106	105-109	0.27418326976526686
1106	110-114	0.24192673615315385
1106	115-119	0.23755235251459084
1106	120-124	0.29817662983588633
1106	125-129	0.32962235175496346
1106	130-134	0.4697647273544874
1106	135-139	0.3624300349286713
1106	140-144	0.4213686710930915
1106	145-149	0.4512597880296667
1106	150-151	0.5725438987026408
1107	1	-0.10090734037922289
1107	2	-0.015254206314445184
1107	3	-0.05328978045535138
1107	4	-0.023294725107504632
1107	5	-0.05437955544790185
1107	6	-0.032284381538481455
1107	7	-0.058436804639178774
1107	8	-6.834543363325452E-4
1107	9	-0.019502364409930806
1107	10-14	4.682489105505283E-4
1107	15-19	0.029461189715625835
1107	20-24	0.013731397400356116
1107	25-29	0.006191745858259878
1107	30-34	0.022774572693236905
1107	35-39	0.028386281409567005
1107	40-44	0.07406950606299034
1107	45-49	0.06664297983009249
1107	50-54	0.07088304347005447
1107	55-59	0.09835770819360334
1107	60-64	0.11571293239278901
1107	65-69	0.07038656902297191
1107	70-74	0.09198080862358893
1107	75-79	0.10443095330466434
1107	80-84	0.16370108823967655
1107	85-89	0.08393927463352924
1107	90-94	0.20013329185363915
1107	95-99	0.13961712608971766
1107	100-104	0.25032572489994465
1107	105-109	0.251381377349972
1107	110-114	0.19597017849431353
1107	115-119	0.1843622474216673
1107	120-124	0.24626726352520478
1107	125-129	0.27073996282014434
1107	130-134	0.432132870884665
1107	135-139	0.31014763392039413
1107	140-144	0.3484220904748483
1107	145-149	0.38444180107183
1107	150-151	0.4872063959641437
1108	1	-0.1607573940842073
1108	2	0.009276728826051794
1108	3	-0.12153998968109647
1108	4	-0.03220767258302715
1108	5	0.026259063655956538
1108	6	-0.05179031030191794
1108	7	-0.03751535712255105
1108	8	-0.035843621139171944
1108	9	-0.01378272459925256
1108	10-14	0.00921947556049929
1108	15-19	0.031015837596577
1108	20-24	0.03695783148324949
1108	25-29	0.021306057170264125
1108	30-34	-0.003528795473165758
1108	35-39	0.05576464117336144
1108	40-44	0.06656792696081482
1108	45-49	0.05190966921212947
1108	50-54	0.08171666125335975
1108	55-59	0.0789830950560031
1108	60-64	0.14164072402114414
1108	65-69	0.09633173943595352
1108	70-74	0.12132620762342583
1108	75-79	0.13974180812211046
1108	80-84	0.15861129915017358
1108	85-89	0.12404542347542957
1108	90-94	0.19705611673666112
1108	95-99	0.16816690404495915
1108	100-104	0.23345046892176669
1108	105-109	0.2731929086917546
1108	110-114	0.21185091499377506
1108	115-119	0.22284483898744867
1108	120-124	0.26205028803157404
1108	125-129	0.2855896810981591
1108	130-134	0.4349253317501578
1108	135-139	0.3496876551541419
1108	140-144	0.3875998803682421
1108	145-149	0.40461481300688007
1108	150-151	0.5040710474848638
1109	1	-0.15596199777944264
1109	2	0.0306414157190531
1109	3	-0.04231644730154471
1109	4	-0.017525755403426047
1109	5	-0.0045582882525110335
1109	6	-0.04013296990969906
1109	7	-0.02756913050325238
1109	8	-0.015323960565474692
1109	9	-0.007160458336272768
1109	10-14	-0.0046896717310218605
1109	15-19	0.02312574004136536
1109	20-24	0.02542815165153911
1109	25-29	-0.006062275021683661
1109	30-34	-0.013756332699614404
1109	35-39	0.01598640329161327
1109	40-44	0.022847109003365063
1109	45-49	0.022919562919156533
1109	50-54	0.03834910731917773
1109	55-59	0.04815741317387534
1109	60-64	0.0951653063489033
1109	65-69	0.06392472771018021
1109	70-74	0.08215283225820968
1109	75-79	0.0965924160159588
1109	80-84	0.15519936099273934
1109	85-89	0.08809491343768627
1109	90-94	0.161876647771507
1109	95-99	0.10070295574019639
1109	100-104	0.19419321019336877
1109	105-109	0.21639297662415657
1109	110-114	0.16516458499991415
1109	115-119	0.17203820953685067
1109	120-124	0.212866809827986
1109	125-129	0.24686641057961367
1109	130-134	0.3991270674571439
1109	135-139	0.313564733591555
1109	140-144	0.2943902357213162
1109	145-149	0.32452787161248864
1109	150-151	0.4654916800646163
1110	1	-0.08493201192304412
1110	2	-0.0016232732747454293
1110	3	-0.022970063772227434
1110	4	-0.07437781477851502
1110	5	0.032021455489790185
1110	6	-0.07156083741957531
1110	7	0.007752710566933274
1110	8	-0.010844821074840638
1110	9	0.04430805916062752
1110	10-14	0.013237968006087897
1110	15-19	0.0322873644776962
1110	20-24	0.05868815782989856
1110	25-29	0.0343833069347923
1110	30-34	0.031630275750849535
1110	35-39	0.038301476979647475
1110	40-44	0.06509546930685417
1110	45-49	0.07156848434267715
1110	50-54	0.06889752037366037
1110	55-59	0.09429985562399423
1110	60-64	0.17529474196248884
1110	65-69	0.08867447316227839
1110	70-74	0.10427575479451434
1110	75-79	0.15382755891443622
1110	80-84	0.1596239248190372
1110	85-89	0.10022162564780501
1110	90-94	0.2266790390251856
1110	95-99	0.1356082276991657
1110	100-104	0.2595748173201642
1110	105-109	0.25525824003485553
1110	110-114	0.2069321120148686
1110	115-119	0.2380485578108349
1110	120-124	0.2908234198994819
1110	125-129	0.33022311991545905
1110	130-134	0.4777049088730223
1110	135-139	0.3531535718537526
1110	140-144	0.3817084817237557
1110	145-149	0.3548448381087539
1110	150-151	0.4261229400764819
1111	1	-0.06449246947318699
1111	2	0.012133239189132894
1111	3	-0.038505140727416176
1111	4	0.012574695445614736
1111	5	0.05382748615141253
1111	6	-0.011836959240852707
1111	7	-0.023454838594417993
1111	8	0.047224128845485325
1111	9	0.03426869673462818
1111	10-14	0.03482023170307258
1111	15-19	0.05396831799081525
1111	20-24	0.07043152532425978
1111	25-29	0.02765566899910965
1111	30-34	0.06358243946655051
1111	35-39	0.07659537643417735
1111	40-44	0.08440864047241092
1111	45-49	0.08977786322274994
1111	50-54	0.10550947923372433
1111	55-59	0.11952797816348237
1111	60-64	0.1675450970783956
1111	65-69	0.141516365082488
1111	70-74	0.1283690094622827
1111	75-79	0.21836563362140282
1111	80-84	0.20461996105280633
1111	85-89	0.1750365148130939
1111	90-94	0.2776636051519148
1111	95-99	0.20200337909179922
1111	100-104	0.2580410126569248
1111	105-109	0.3408599200935072
1111	110-114	0.2685152138982261
1111	115-119	0.27214755361514875
1111	120-124	0.3371347543634755
1111	125-129	0.32551676138085384
1111	130-134	0.4704427425248241
1111	135-139	0.3433975363967221
1111	140-144	0.40664659662466107
1111	145-149	0.43672986634517486
1111	150-151	0.5069896457026886
1112	1	-0.02963465132238241
1112	2	0.020472381317055977
1112	3	0.06718065772248849
1112	4	0.028572587742267785
1112	5	0.06822886877912993
1112	6	-0.028222251810674948
1112	7	0.01904694497569892
1112	8	0.0633193779750485
1112	9	-0.0031635771462035223
1112	10-14	0.057455267511457464
1112	15-19	0.07447464905814627
1112	20-24	0.08725682460227091
1112	25-29	0.08276812083074248
1112	30-34	0.07926715932384099
1112	35-39	0.12696740551702135
1112	40-44	0.12801068715108244
1112	45-49	0.12361108942243959
1112	50-54	0.13415087970098227
1112	55-59	0.14285912235739318
1112	60-64	0.1689894484758554
1112	65-69	0.18526822382268904
1112	70-74	0.17466370539167997
1112	75-79	0.24735158894137044
1112	80-84	0.23381381813772606
1112	85-89	0.19683698795085292
1112	90-94	0.2928320586103439
1112	95-99	0.26109481965974624
1112	100-104	0.31339039152094017
1112	105-109	0.33897327246636166
1112	110-114	0.31212522697796885
1112	115-119	0.32939522400316434
1112	120-124	0.3830507457824055
1112	125-129	0.371137252873055
1112	130-134	0.4429179386930997
1112	135-139	0.42920563918383436
1112	140-144	0.45705682044326323
1112	145-149	0.4321297593382454
1112	150-151	0.5145255867057159
1113	1	-0.06543690925869328
1113	2	-0.03562634585514246
1113	3	-0.02937549868354239
1113	4	-0.011223086456787712
1113	5	0.052973644560779576
1113	6	-0.038047575104044995
1113	7	0.02358336067218403
1113	8	0.05940549909053772
1113	9	0.03845383807602332
1113	10-14	0.052919288295839806
1113	15-19	0.0518304930341813
1113	20-24	0.0685260257986613
1113	25-29	0.06368636739077971
1113	30-34	0.06304551309029449
1113	35-39	0.10983807513780874
1113	40-44	0.0799504916334044
1113	45-49	0.07626860789943635
1113	50-54	0.13200632699319215
1113	55-59	0.10502624167084207
1113	60-64	0.15029785121426187
1113	65-69	0.1657062183261786
1113	70-74	0.11185205997187353
1113	75-79	0.22850015694616843
1113	80-84	0.25824048795444554
1113	85-89	0.20514622603912613
1113	90-94	0.32337173869885305
1113	95-99	0.25225795037879806
1113	100-104	0.3014616383560309
1113	105-109	0.3469099373824136
1113	110-114	0.31124556824003236
1113	115-119	0.30718987726179847
1113	120-124	0.3337395660782221
1113	125-129	0.3786868774724752
1113	130-134	0.4754393620135815
1113	135-139	0.41679917555988055
1113	140-144	0.4971656583761117
1113	145-149	0.45994237281146155
1113	150-151	0.5702911733323361
1114	1	-0.006579882886441624
1114	2	0.03261860256331772
1114	3	0.003678734192654076
1114	4	0.010697561490495389
1114	5	0.0606031688765043
1114	6	-0.06796854605216396
1114	7	0.0026300190704304782
1114	8	0.02355197222915706
1114	9	0.053016538217789844
1114	10-14	0.032880414296343474
1114	15-19	0.06644899990665465
1114	20-24	0.053325097720772874
1114	25-29	0.0639279363339682
1114	30-34	0.06877309588038116
1114	35-39	0.08007743088518282
1114	40-44	0.08186480802210383
1114	45-49	0.09226160455877164
1114	50-54	0.12423887770665232
1114	55-59	0.1263176315601413
1114	60-64	0.14675472049646032
1114	65-69	0.16924260143893832
1114	70-74	0.15072109913624132
1114	75-79	0.26372681503161743
1114	80-84	0.23253249982941782
1114	85-89	0.18592900872378948
1114	90-94	0.29388801135858245
1114	95-99	0.2476240093724016
1114	100-104	0.29844449680039276
1114	105-109	0.3231183709574523
1114	110-114	0.3055265591673475
1114	115-119	0.28354912690033984
1114	120-124	0.34043306443440713
1114	125-129	0.36892897347591
1114	130-134	0.44179228624125244
1114	135-139	0.43501623548289103
1114	140-144	0.4492474474454724
1114	145-149	0.44990269932186067
1114	150-151	0.5729348099922333
1115	1	-0.058979148333371256
1115	2	0.09698248418330735
1115	3	0.037638393177346074
1115	4	0.08199779574818677
1115	5	0.034404657448341425
1115	6	0.009591227002317737
1115	7	0.032969140131406505
1115	8	0.04863990129923934
1115	9	0.03453041212078034
1115	10-14	0.06337149894388716
1115	15-19	0.06288644374740926
1115	20-24	0.09471014359845498
1115	25-29	0.07474767246677061
1115	30-34	0.09155971071098179
1115	35-39	0.127659553265282
1115	40-44	0.15907349836963647
1115	45-49	0.13960263549294893
1115	50-54	0.14520525916397276
1115	55-59	0.1401656500660593
1115	60-64	0.17445319811134397
1115	65-69	0.18411706628414493
1115	70-74	0.1496266232299135
1115	75-79	0.2894887834427493
1115	80-84	0.25042094995130526
1115	85-89	0.19132200320633075
1115	90-94	0.3282380080204419
1115	95-99	0.24836417789261844
1115	100-104	0.31002877093784775
1115	105-109	0.3338122150313225
1115	110-114	0.3013714195409207
1115	115-119	0.27234551042233335
1115	120-124	0.34340402918210344
1115	125-129	0.40160216156279915
1115	130-134	0.48361723337383467
1115	135-139	0.45033517580334603
1115	140-144	0.47992984101789915
1115	145-149	0.4572558522057193
1115	150-151	0.641894362744587
1116	1	0.019566803432994107
1116	2	0.1485244879876504
1116	3	0.06550440577419891
1116	4	0.07623488146104762
1116	5	0.07276409578921772
1116	6	0.08250393299768888
1116	7	0.07580959827672729
1116	8	0.0844294181291474
1116	9	0.12456751801959598
1116	10-14	0.10594191079381687
1116	15-19	0.0901360541741596
1116	20-24	0.09609449091023947
1116	25-29	0.11248535439199259
1116	30-34	0.1055277528639067
1116	35-39	0.13564273624923118
1116	40-44	0.15804519404959905
1116	45-49	0.11800015274556586
1116	50-54	0.16783008319794135
1116	55-59	0.15516344075598454
1116	60-64	0.15569706860554788
1116	65-69	0.22753112925067853
1116	70-74	0.1990029383792944
1116	75-79	0.3184902785740249
1116	80-84	0.2885312581626991
1116	85-89	0.21697640490862824
1116	90-94	0.34764500878252136
1116	95-99	0.2978782597607932
1116	100-104	0.3048168939687983
1116	105-109	0.35449212359601034
1116	110-114	0.34710518590111406
1116	115-119	0.31407344858677533
1116	120-124	0.40611315666588865
1116	125-129	0.4371854990222701
1116	130-134	0.4861260355564312
1116	135-139	0.44901752275110596
1116	140-144	0.5256294759927442
1116	145-149	0.4696609119104096
1116	150-151	0.6083243278192896
1117	1	-0.08933660202752947
1117	2	0.08322928802363805
1117	3	0.026251963085158536
1117	4	0.06680584122356947
1117	5	0.030359538701503652
1117	6	0.013662569233417798
1117	7	0.05424454551196334
1117	8	0.05100956575181215
1117	9	0.056925311846313775
1117	10-14	0.09160218941926956
1117	15-19	0.06339527871529782
1117	20-24	0.09605473922817964
1117	25-29	0.08592790647410453
1117	30-34	0.09822635639886101
1117	35-39	0.11260941976014038
1117	40-44	0.09953696505353093
1117	45-49	0.12987070409468515
1117	50-54	0.1552822496575459
1117	55-59	0.15890124088254254
1117	60-64	0.15274360470509407
1117	65-69	0.22424842220114272
1117	70-74	0.21251245087205461
1117	75-79	0.28535093845556503
1117	80-84	0.26067321269294297
1117	85-89	0.21931548984491656
1117	90-94	0.3331461675817877
1117	95-99	0.3291377850322448
1117	100-104	0.30412903021909443
1117	105-109	0.31563411340732017
1117	110-114	0.3121110327638448
1117	115-119	0.3252651840255183
1117	120-124	0.3887185699384972
1117	125-129	0.387307990932932
1117	130-134	0.4651313552721774
1117	135-139	0.4191603421775554
1117	140-144	0.4985231592188981
1117	145-149	0.4826642862855337
1117	150-151	0.6185992522098402
1118	1	0.00496598883328403
1118	2	0.1278221935459598
1118	3	0.0463586849435913
1118	4	-0.008655613872029733
1118	5	0.10546642726641409
1118	6	0.009197464311220926
1118	7	0.08409611732301414
1118	8	0.04995431922373683
1118	9	0.06455682427904463
1118	10-14	0.0713264590990832
1118	15-19	0.07531148884645233
1118	20-24	0.09977542191268185
1118	25-29	0.08610574938906979
1118	30-34	0.09653676496839125
1118	35-39	0.09098657870536186
1118	40-44	0.12138036923729345
1118	45-49	0.12113095910168425
1118	50-54	0.16928091226442632
1118	55-59	0.15538393966571817
1118	60-64	0.2005475270720254
1118	65-69	0.21279481892581487
1118	70-74	0.21808431231443137
1118	75-79	0.28454535991750163
1118	80-84	0.23320710522107646
1118	85-89	0.18238210124352605
1118	90-94	0.3222405367650083
1118	95-99	0.27743586106338114
1118	100-104	0.2621373008412675
1118	105-109	0.3147371854391565
1118	110-114	0.31013616902026797
1118	115-119	0.31230420467610287
1118	120-124	0.3804436378287548
1118	125-129	0.3743379938082114
1118	130-134	0.41875982693466085
1118	135-139	0.3983502274625863
1118	140-144	0.4503932848561618
1118	145-149	0.4924295400111518
1118	150-151	0.5807137924372086
1119	1	-0.08512262016153471
1119	2	0.06182391566386514
1119	3	0.03395902700685127
1119	4	0.06441878249048472
1119	5	0.08294793263877409
1119	6	-0.017051237687574883
1119	7	0.039197624462161684
1119	8	0.022759027103916196
1119	9	0.003829072025759217
1119	10-14	0.0428884569618333
1119	15-19	0.06372410600551603
1119	20-24	0.0801911820775274
1119	25-29	0.07389289285650591
1119	30-34	0.08490582702675198
1119	35-39	0.11074526107924498
1119	40-44	0.10141696789345644
1119	45-49	0.11825181611168745
1119	50-54	0.14590028125421384
1119	55-59	0.12358897352744691
1119	60-64	0.14246909272900155
1119	65-69	0.18574589416898846
1119	70-74	0.195568456586507
