##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	H2LCVDSX3_s1_1_IDT8_UDI_031_i7-IDT8_UDI_031_i5_6797-RN-0008.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	355566227
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.71100080604675	37.0	37.0	37.0	37.0	37.0
2	35.80591463766889	37.0	37.0	37.0	37.0	37.0
3	35.933674578153905	37.0	37.0	37.0	37.0	37.0
4	35.949553108147136	37.0	37.0	37.0	37.0	37.0
5	36.00981664099386	37.0	37.0	37.0	37.0	37.0
6	36.022883869113926	37.0	37.0	37.0	37.0	37.0
7	36.038414174246086	37.0	37.0	37.0	37.0	37.0
8	36.035142103077185	37.0	37.0	37.0	37.0	37.0
9	36.01654775834489	37.0	37.0	37.0	37.0	37.0
10-14	36.02396252161485	37.0	37.0	37.0	37.0	37.0
15-19	35.9861932241388	37.0	37.0	37.0	37.0	37.0
20-24	35.954342733456514	37.0	37.0	37.0	37.0	37.0
25-29	35.85634156080859	37.0	37.0	37.0	37.0	37.0
30-34	35.79325890813584	37.0	37.0	37.0	37.0	37.0
35-39	35.73881512711836	37.0	37.0	37.0	37.0	37.0
40-44	35.69188318833217	37.0	37.0	37.0	37.0	37.0
45-49	35.64780165468303	37.0	37.0	37.0	37.0	37.0
50-54	35.61842544005171	37.0	37.0	37.0	37.0	37.0
55-59	35.572497511131736	37.0	37.0	37.0	37.0	37.0
60-64	35.51281234198883	37.0	37.0	37.0	37.0	37.0
65-69	35.45688407971322	37.0	37.0	37.0	37.0	37.0
70-74	35.438412003623725	37.0	37.0	37.0	37.0	37.0
75-79	35.3871402865267	37.0	37.0	37.0	37.0	37.0
80-84	35.32660008960862	37.0	37.0	37.0	37.0	37.0
85-89	35.26862071183156	37.0	37.0	37.0	37.0	37.0
90-94	35.22780380038738	37.0	37.0	37.0	32.2	37.0
95-99	35.15822895069278	37.0	37.0	37.0	25.0	37.0
100-104	35.10484396933458	37.0	37.0	37.0	25.0	37.0
105-109	35.02308645078375	37.0	37.0	37.0	25.0	37.0
110-114	34.964660063735465	37.0	37.0	37.0	25.0	37.0
115-119	34.850768805441135	37.0	37.0	37.0	25.0	37.0
120-124	34.78893304453238	37.0	37.0	37.0	25.0	37.0
125-129	34.73025222105811	37.0	37.0	37.0	25.0	37.0
130-134	34.62447548146917	37.0	37.0	37.0	25.0	37.0
135-139	34.60661509283333	37.0	37.0	37.0	25.0	37.0
140-144	34.45078139943814	37.0	37.0	37.0	25.0	37.0
145-149	34.40847885252049	37.0	37.0	37.0	25.0	37.0
150-151	34.070499580940236	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1103	30-34	-9.190096551918714E-4
1103	35-39	-0.035472938145460375
1103	40-44	-0.021686492344180408
1103	45-49	-0.02933100045279957
1103	50-54	0.01741340134307734
1103	55-59	0.0033683743107886244
1103	60-64	-0.0361060283748742
1103	65-69	-0.05637031483369981
1103	70-74	-0.0018969805101107795
1103	75-79	0.02478117518365508
1103	80-84	-0.004145962418483862
1103	85-89	-0.04499190802368247
1103	90-94	-0.013138952299115658
1103	95-99	-0.05456548383465076
1103	100-104	0.008006909797238393
1103	105-109	-0.0483537304148669
1103	110-114	-0.035114062927256384
1103	115-119	-0.062175923864607796
1103	120-124	-0.10868017369217853
1103	125-129	0.052373258494228025
1103	130-134	-0.01581586775601096
1103	135-139	-0.008697845336392618
1103	140-144	0.02427939959010672
1103	145-149	-0.006604616997229584
1103	150-151	-0.01835470933959016
1104	1	-0.03209720582279374
1104	2	-0.045682321110376733
1104	3	0.019119671447604958
1104	4	0.02046671274401035
1104	5	-0.029842050918198026
1104	6	-0.002230378652370746
1104	7	0.029271178074573356
1104	8	0.004840327876088679
1104	9	-0.019027380386582138
1104	10-14	0.013094488840458496
1104	15-19	2.274514166558106E-4
1104	20-24	0.012414619988831532
1104	25-29	0.01847720691198873
1104	30-34	0.008283889675013256
1104	35-39	-0.025872458118811892
1104	40-44	-0.03179784238098193
1104	45-49	-0.009457865443238234
1104	50-54	0.003222964398517547
1104	55-59	-0.00829806139880418
1104	60-64	-0.013011315856246597
1104	65-69	-0.0041517473969037155
1104	70-74	0.026193579217917318
1104	75-79	0.020085413896943294
1104	80-84	0.017179499583157565
1104	85-89	0.01410885745634971
1104	90-94	-0.016225043270566175
1104	95-99	-0.038868755186236115
1104	100-104	0.014586378016751667
1104	105-109	-0.05041684714279171
1104	110-114	-0.06447230614977428
1104	115-119	-0.05827692199048329
1104	120-124	-0.11675020136397052
1104	125-129	0.0016157478227825095
1104	130-134	-0.038681147522815706
1104	135-139	-0.0020515211222118523
1104	140-144	0.014571090016140431
1104	145-149	0.044460900560650884
1104	150-151	-0.03435649751880021
1105	1	-0.03631933331689652
1105	2	-0.03995360367110834
1105	3	0.029529474024357683
1105	4	0.017934567008850877
1105	5	-0.011994524447914046
1105	6	-0.01401687638354332
1105	7	-0.019041818852500114
1105	8	0.051583893835513095
1105	9	8.696522950870644E-4
1105	10-14	-0.009297629803889151
1105	15-19	-0.004959908256850554
1105	20-24	0.044591708048059786
1105	25-29	0.014789019087807276
1105	30-34	0.01642316476376493
1105	35-39	-0.03592933630131512
1105	40-44	-0.003603792331134059
1105	45-49	-0.013779266938207968
1105	50-54	-0.00762615456779514
1105	55-59	-0.002817034017965625
1105	60-64	-0.008445860893701251
1105	65-69	-0.009203963586294606
1105	70-74	0.033821826963780666
1105	75-79	0.07180630506194063
1105	80-84	0.031239876413323486
1105	85-89	0.03452724921300643
1105	90-94	0.015491518139903349
1105	95-99	0.008772162257891125
1105	100-104	0.05992492322413767
1105	105-109	0.00969463794886849
1105	110-114	-1.6491817587649393E-4
1105	115-119	-0.01405716112213895
1105	120-124	-0.06325063424918653
1105	125-129	-0.024001794447158886
1105	130-134	0.020812938125537528
1105	135-139	0.047691323743890734
1105	140-144	0.04284928750817585
1105	145-149	0.053429801050405956
1105	150-151	-0.003933756533086807
1106	1	-0.05820121886576857
1106	2	0.009175133201239305
1106	3	-0.0028781009326621643
1106	4	0.05651661933011809
1106	5	-0.05006447099347611
1106	6	0.03680024943202653
1106	7	0.030081649358734808
1106	8	0.0489592624642583
1106	9	-0.01980736052541232
1106	10-14	-0.0027765715569501026
1106	15-19	-0.014136065558624011
1106	20-24	1.022888704937941E-5
1106	25-29	0.027406187744183796
1106	30-34	0.004354556436553025
1106	35-39	-0.009170803354962231
1106	40-44	-0.008998607024821581
1106	45-49	0.0052456541064600515
1106	50-54	0.0016457449516025235
1106	55-59	-0.0055728159740127126
1106	60-64	-0.02184443370853728
1106	65-69	-0.015320941127740184
1106	70-74	0.04448527313011397
1106	75-79	0.027557686165991413
1106	80-84	0.00922773204434435
1106	85-89	0.014417031140105507
1106	90-94	0.0041679084660657395
1106	95-99	-0.021592074730172328
1106	100-104	0.03083132964197688
1106	105-109	0.04308024053277393
1106	110-114	0.014347217831961245
1106	115-119	-0.023048902079466416
1106	120-124	-0.08892361495390588
1106	125-129	-0.007279216057007432
1106	130-134	-0.020834798529200782
1106	135-139	0.03930514760357795
1106	140-144	0.053170031658282824
1106	145-149	0.09401279707915222
1106	150-151	0.04504071771469853
1107	1	-0.06659011766038958
1107	2	-0.026641438119035854
1107	3	0.004969812307344057
1107	4	0.05206694419223368
1107	5	-0.03897447541721277
1107	6	0.006499416367795163
1107	7	0.017441117591616262
1107	8	0.01689475211524183
1107	9	-0.03388057861351257
1107	10-14	8.357487770709326E-4
1107	15-19	6.477824225754603E-4
1107	20-24	0.033426407053312346
1107	25-29	0.03477393282070551
1107	30-34	0.03873798814651508
1107	35-39	-0.007483086325699162
1107	40-44	-0.026717711227732366
1107	45-49	0.022950001223129846
1107	50-54	0.004117319266285335
1107	55-59	0.012277321933446217
1107	60-64	0.0019054398737665679
1107	65-69	-0.028516957948411914
1107	70-74	0.025712896632207105
1107	75-79	0.0466797531524108
1107	80-84	0.01827315855993561
1107	85-89	-0.014243091293906218
1107	90-94	0.007804569660628147
1107	95-99	-0.02930851919359867
1107	100-104	0.03898021909937199
1107	105-109	-0.013597685574048057
1107	110-114	-0.020990686644836387
1107	115-119	-0.03947743460778952
1107	120-124	-0.12284419565333593
1107	125-129	0.014983976460676729
1107	130-134	-0.025495097290622937
1107	135-139	0.011674657032479274
1107	140-144	0.010108620164771764
1107	145-149	0.045737517668236194
1107	150-151	-0.06785443882296249
1108	1	-0.03581562355604717
1108	2	-0.0038225080281790724
1108	3	0.003390667507431999
1108	4	0.06087913329356809
1108	5	0.023309514924449104
1108	6	0.019822951694209223
1108	7	0.02662098608927721
1108	8	0.05527419773715536
1108	9	-0.005501990664626533
1108	10-14	0.033974453612735545
1108	15-19	0.0383273260329986
1108	20-24	0.05124042695223352
1108	25-29	0.05210651558266477
1108	30-34	0.05521838202587048
1108	35-39	0.03490377665008282
1108	40-44	0.022034240805261618
1108	45-49	0.012233971828962353
1108	50-54	0.048962602958333434
1108	55-59	0.04127624338989477
1108	60-64	0.013131633271711962
1108	65-69	-0.010272317837269895
1108	70-74	0.04891648271946991
1108	75-79	0.0851241929881752
1108	80-84	0.08071309681086802
1108	85-89	0.049263055024709956
1108	90-94	0.026063314393127257
1108	95-99	0.009903460156579058
1108	100-104	0.05997575208581196
1108	105-109	0.01339970236199406
1108	110-114	0.014888457597976412
1108	115-119	-0.007658523807940298
1108	120-124	-0.016710301883591683
1108	125-129	0.1037102990358818
1108	130-134	0.032236279163605275
1108	135-139	0.07072233907026515
1108	140-144	0.04695110968602734
1108	145-149	0.031969346339217
1108	150-151	0.06723999501268452
1109	1	-0.017496036692264738
1109	2	-0.04716728167262829
1109	3	0.03494389708968271
1109	4	-0.024897966814705796
1109	5	0.012114399940656995
1109	6	0.010946298246935271
1109	7	0.058600033470384005
1109	8	0.05290522675853282
1109	9	0.011700086018294087
1109	10-14	0.008223091364548907
1109	15-19	-0.00731552468825214
1109	20-24	0.029461216875446894
1109	25-29	0.023211871790792316
1109	30-34	0.0030668328298872893
1109	35-39	-0.0028082171988259574
1109	40-44	-0.02175801917933029
1109	45-49	-0.009360095534603374
1109	50-54	6.492369536701403E-4
1109	55-59	9.29677148143071E-4
1109	60-64	0.0013211758139988206
1109	65-69	-0.03297390782746845
1109	70-74	0.039384901298063824
1109	75-79	0.027771975537646654
1109	80-84	0.010855883363227292
1109	85-89	-0.015038950021398989
1109	90-94	0.019348409174106962
1109	95-99	-0.035491247566262984
1109	100-104	0.029665229162390006
1109	105-109	-0.04122171096941685
1109	110-114	-0.010959296417539122
1109	115-119	-0.04302621283954977
1109	120-124	-0.09654112695247363
1109	125-129	0.046829284429421136
1109	130-134	-0.01978559883845321
1109	135-139	0.01742122832060744
1109	140-144	-0.014934336425980632
1109	145-149	0.017257875998176075
1109	150-151	-0.047383197870800586
1110	1	-0.029745735192179268
1110	2	0.049233060276897334
1110	3	0.0278042921353574
1110	4	0.03530532337243386
1110	5	0.03891099449841562
1110	6	0.04013206148902526
1110	7	0.05417024951211147
1110	8	0.051957539850967294
1110	9	0.01496939459442359
1110	10-14	0.036668785418505934
1110	15-19	0.03778381522013774
1110	20-24	0.0352339762906837
1110	25-29	0.058022992517798855
1110	30-34	0.07096612925862189
1110	35-39	0.005040317799974048
1110	40-44	0.011935176539068948
1110	45-49	0.016156071413256257
1110	50-54	0.035509241443875794
1110	55-59	0.036455161312488826
1110	60-64	0.029868151654881103
1110	65-69	0.03126572714815268
1110	70-74	0.07432399009470458
1110	75-79	0.08050955749459376
1110	80-84	0.038932859073426584
1110	85-89	0.014793699794360293
1110	90-94	0.03481016335538811
1110	95-99	0.016564341685551653
1110	100-104	0.10491719177455394
1110	105-109	0.05030751886418727
1110	110-114	0.030766150654720548
1110	115-119	0.03509149757618957
1110	120-124	0.005033212441674095
1110	125-129	0.058164214259804226
1110	130-134	0.07313400357661237
1110	135-139	0.10160992535457325
1110	140-144	0.0912229394648918
1110	145-149	0.08199446255414244
1110	150-151	0.012410260319263955
1111	1	-0.04587392143742619
1111	2	-0.005682113615954165
1111	3	-0.043165552442388844
1111	4	-0.015077539912063287
1111	5	0.04421292777712438
1111	6	0.030701050738755953
1111	7	0.0783958285545765
1111	8	-6.575922190208416E-4
1111	9	0.0331806891650146
1111	10-14	0.03773753064282204
1111	15-19	0.016963817256147706
1111	20-24	0.0513013384483898
1111	25-29	0.031908750225071
1111	30-34	0.07548929437724183
1111	35-39	-0.0012832843414116724
1111	40-44	0.0012499033398256643
1111	45-49	-0.007380745514240061
1111	50-54	0.013704123439794103
1111	55-59	0.027656512287386192
1111	60-64	0.03270712180270152
1111	65-69	0.012836234995987184
1111	70-74	0.06221148819665956
1111	75-79	0.06568549947474622
1111	80-84	0.043906708660983895
1111	85-89	0.05143250470053573
1111	90-94	0.050244215029039196
1111	95-99	0.018437546315809072
1111	100-104	0.10885709682109734
1111	105-109	0.06443394908235689
1111	110-114	0.07229017956211692
1111	115-119	0.047546595677374626
1111	120-124	-0.03296866488815908
1111	125-129	0.06339755775730538
1111	130-134	0.044374903124939635
1111	135-139	0.08739611428251237
1111	140-144	0.08844448139309691
1111	145-149	0.15699307859946998
1111	150-151	0.12492734671918981
1112	1	-0.03702423365508167
1112	2	0.10073336434844293
1112	3	-0.0017547657445646792
1112	4	0.07064087780912587
1112	5	0.03898268818877426
1112	6	0.05456463995391658
1112	7	0.075700704163701
1112	8	0.020743776693024074
1112	9	0.03027927502893135
1112	10-14	0.04305009969322526
1112	15-19	0.032088311960464466
1112	20-24	0.05859091884244805
1112	25-29	0.06479773667062716
1112	30-34	0.041808297065308864
1112	35-39	-0.007811950655224109
1112	40-44	0.019757276860445927
1112	45-49	0.040570170654049775
1112	50-54	0.04676994353473418
1112	55-59	0.034845170413625226
1112	60-64	0.023299919261866364
1112	65-69	0.0282185743286405
1112	70-74	0.051755964335541194
1112	75-79	0.0672038015739389
1112	80-84	0.07889392950129803
1112	85-89	0.05099604996134133
1112	90-94	0.03037606881716215
1112	95-99	-0.011702510990346582
1112	100-104	0.07891372062344004
1112	105-109	0.03473367909278835
1112	110-114	0.04883102330069278
1112	115-119	0.009661693810002703
1112	120-124	-0.01141545406407829
1112	125-129	0.07261856668208111
1112	130-134	0.06658308395655155
1112	135-139	0.07515357362188979
1112	140-144	0.05609526197943637
1112	145-149	0.06698015306356098
1112	150-151	0.008344191894039454
1113	1	-0.014708753042988576
1113	2	0.06266805153837396
1113	3	0.04257604677931681
1113	4	0.03876649487532546
1113	5	0.026731348853054726
1113	6	0.02403517891401208
1113	7	-0.011161606360715837
1113	8	0.03810329175802707
1113	9	0.057319202829695826
1113	10-14	0.0355279379302047
1113	15-19	0.03821783275488144
1113	20-24	0.04862227192857915
1113	25-29	0.03325302013956133
1113	30-34	0.04087942225786634
1113	35-39	0.016115877111936072
1113	40-44	0.018748701710954663
1113	45-49	0.046541993066234966
1113	50-54	0.046729775309017896
1113	55-59	0.024649181879517812
1113	60-64	0.04864942682822715
1113	65-69	0.04286702967436895
1113	70-74	0.07595731807440842
1113	75-79	0.07266199841057386
1113	80-84	0.07423840538680082
1113	85-89	0.08655005067713972
1113	90-94	0.06996604565203768
1113	95-99	0.028107569499923102
1113	100-104	0.10794942900118798
1113	105-109	0.08830456128175257
1113	110-114	0.09217530866627044
1113	115-119	0.06907231728578012
1113	120-124	0.03417003422500642
1113	125-129	0.14927404750189766
1113	130-134	0.14129067589068
1113	135-139	0.1654479418936745
1113	140-144	0.13506801051013184
1113	145-149	0.15519816778771656
1113	150-151	0.08573545889291267
1114	1	-0.06921098459931585
1114	2	0.0783196234911756
1114	3	0.03800675894459005
1114	4	0.04692024905566683
1114	5	-0.018713464567689186
1114	6	-0.005913645916400867
1114	7	0.012630161101924386
1114	8	0.013237047288356507
1114	9	0.07463633996595576
1114	10-14	0.018809679649073985
1114	15-19	0.009017386204675404
1114	20-24	0.027812597502823166
1114	25-29	0.025145971927464927
1114	30-34	0.007296010837144706
1114	35-39	0.003703914500171379
1114	40-44	-0.0365342592086364
1114	45-49	-0.011797970163243576
1114	50-54	0.03183754209096179
1114	55-59	-0.008250352587346299
1114	60-64	0.03605148656967572
1114	65-69	-0.011808509951393376
1114	70-74	0.057802839362537384
1114	75-79	0.04124139021735829
1114	80-84	0.04112158766836416
1114	85-89	0.011441926432112837
1114	90-94	0.019114817949748897
1114	95-99	0.0032844341404185684
1114	100-104	0.06470641268695942
1114	105-109	0.004963409088638571
1114	110-114	0.018840090137921095
1114	115-119	0.005638367900594687
1114	120-124	-0.026712301179465214
1114	125-129	0.07943447332608145
1114	130-134	0.051900664996672674
1114	135-139	0.08996644298139245
1114	140-144	0.05286130306917869
1114	145-149	0.11347763219769291
1114	150-151	0.09847469510457785
1115	1	-0.020626201891374762
1115	2	0.10849797398918781
1115	3	0.088269355243483
1115	4	2.66039741120494E-4
1115	5	0.005442367259618663
1115	6	0.048171058652428655
1115	7	0.0052985723166756316
1115	8	0.06903089082680935
1115	9	0.0796591276270675
1115	10-14	0.03139975005134943
1115	15-19	0.015604138367358189
1115	20-24	0.05536768698759431
1115	25-29	0.04501002295380374
1115	30-34	0.034251885106797886
1115	35-39	0.015666597714243835
1115	40-44	0.04813173495161749
1115	45-49	0.04154847164842579
1115	50-54	0.04831625661766026
1115	55-59	0.06634336717004174
1115	60-64	0.08283863314157713
1115	65-69	0.056870521599549306
1115	70-74	0.1128335661409352
1115	75-79	0.09862910410165426
1115	80-84	0.10777841849895964
1115	85-89	0.08219071204936057
1115	90-94	0.09376659148694699
1115	95-99	0.049709546345376054
1115	100-104	0.1235232545872833
1115	105-109	0.07889718191289319
1115	110-114	0.12114671547030298
1115	115-119	0.09196682122384914
1115	120-124	0.017999363528581114
1115	125-129	0.11478355343781033
1115	130-134	0.12676158370967272
1115	135-139	0.16345247869998047
1115	140-144	0.10596166513155225
1115	145-149	0.14578084977581796
1115	150-151	0.12301667317632337
1116	1	0.012218263706728294
1116	2	0.1104213136583212
1116	3	0.07845642179335499
1116	4	-0.03563539156630213
1116	5	0.06671128641990975
1116	6	0.016693211171542544
1116	7	-0.014404955516802431
1116	8	0.07220100807979435
1116	9	0.05181818868513943
1116	10-14	0.018755783811847948
1116	15-19	0.01069459804688222
1116	20-24	0.05480403801735889
1116	25-29	0.03689177890878881
1116	30-34	0.06072468536920894
1116	35-39	0.038863440681815575
1116	40-44	0.02204923491935773
1116	45-49	0.06129328752600571
1116	50-54	0.07117243054542399
1116	55-59	0.03206879464449486
1116	60-64	0.05102073820523145
1116	65-69	0.0662765510956902
1116	70-74	0.10254018139311682
1116	75-79	0.10230189939510836
1116	80-84	0.07293949563337065
1116	85-89	0.11454662998178122
1116	90-94	0.09158957860921646
1116	95-99	0.05011404374744899
1116	100-104	0.14064758963003499
1116	105-109	0.08809579613605223
1116	110-114	0.12818425071285589
1116	115-119	0.07536952568908362
1116	120-124	0.03337600750435854
1116	125-129	0.10487812545439823
1116	130-134	0.1063859821864952
1116	135-139	0.1492163853994981
1116	140-144	0.12122338743989047
1116	145-149	0.15172258656021143
1116	150-151	0.09681591904237052
1117	1	1.3940684669933034E-4
1117	2	0.1477330932511265
1117	3	0.011945979685464181
1117	4	0.04753572211695456
1117	5	0.06258799363465783
1117	6	0.0547832992599524
1117	7	0.02985402667187742
1117	8	0.026606053064000434
1117	9	0.012310592619840577
1117	10-14	0.02660688336095518
1117	15-19	0.040427322153007594
1117	20-24	0.04341214182419151
1117	25-29	0.05086448201230809
1117	30-34	0.06112424258309801
1117	35-39	0.020869927384914888
1117	40-44	0.03772069218152296
1117	45-49	0.05425163024331425
1117	50-54	0.05338832647953495
1117	55-59	0.06757845106232452
1117	60-64	0.048993792348724696
1117	65-69	0.049575879517469446
1117	70-74	0.06876322958802916
1117	75-79	0.09859883699100891
1117	80-84	0.09150077611555218
1117	85-89	0.09587588919702483
1117	90-94	0.08364420722317334
1117	95-99	0.03340843919726666
1117	100-104	0.11123606679105791
1117	105-109	0.08263583847661948
1117	110-114	0.10780165060002389
1117	115-119	0.0709189864603843
1117	120-124	0.016840016894697385
1117	125-129	0.05340300147800292
1117	130-134	0.11790827340434618
1117	135-139	0.14750236367275704
1117	140-144	0.08604806448863656
1117	145-149	0.11592382062045914
1117	150-151	0.10979070457555196
1118	1	0.029516565112864157
1118	2	0.04737120456745458
1118	3	0.022145553212560287
1118	4	0.07618602230697746
1118	5	0.006096397615458216
1118	6	0.054946627992336516
1118	7	0.06010549223370987
1118	8	0.05093301457770849
1118	9	0.06111765864489627
1118	10-14	0.049315862331248184
1118	15-19	0.062089524112288075
1118	20-24	0.055368123933568825
1118	25-29	0.05588156084781559
1118	30-34	0.0866514549038655
1118	35-39	0.043488760222992084
1118	40-44	0.03900273110669161
1118	45-49	0.05855738781792752
1118	50-54	0.054890660476402786
1118	55-59	0.05871233538201892
1118	60-64	0.10354997025743273
1118	65-69	0.05047433985561156
1118	70-74	0.0858171338527427
1118	75-79	0.08639176938098103
1118	80-84	0.12906196043186924
1118	85-89	0.11187857090106235
1118	90-94	0.10593323168228608
1118	95-99	0.05829457374924374
1118	100-104	0.11671068740278656
1118	105-109	0.0922380412702637
1118	110-114	0.10312242758786283
1118	115-119	0.1083837228160931
1118	120-124	0.03395753202473628
1118	125-129	0.1257274308846874
1118	130-134	0.13814986760890946
1118	135-139	0.14315717802334404
1118	140-144	0.13111028207396203
1118	145-149	0.17132190900078825
1118	150-151	0.08926287932582255
1119	1	0.015381110693333255
1119	2	0.06032594067353614
1119	3	0.020124996472162593
1119	4	0.04997939963067921
1119	5	0.06531240077487865
1119	6	0.05097458417844081
1119	7	0.001163783240897942
1119	8	0.028348956324528274
1119	9	0.08399625324042148
1119	10-14	0.03289396257515875
1119	15-19	0.04385442246537252
1119	20-24	0.045300825606481965
1119	25-29	0.03938592585503642
